customer_id,country,signup_date,acquisition_campaign_id
C05745,Thailand,2025-06-04,CMP003
C05746,Indonesia,2025-10-25,
C05747,Thailand,2025-03-07,CMP003
C05748,Singapore,2025-10-17,
C05749,Thailand,2025-01-28,
C05750,Indonesia,2025-07-21,CMP004
C05751,Indonesia,2025-12-10,
C05752,Indonesia,2025-09-23,
C05753,Indonesia,2025-01-28,
C05754,Thailand,2025-05-19,
C05755,Indonesia,2025-11-29,CMP003
C05756,Indonesia,2025-11-01,CMP002
C05757,Indonesia,2025-05-29,CMP001
C05758,Indonesia,2025-12-20,
C05759,Indonesia,2025-02-01,CMP002
C05760,Thailand,2025-10-27,CMP001
C05761,Thailand,2025-01-28,
C05762,Indonesia,2025-09-22,
C05763,Indonesia,2025-09-11,
C05764,Thailand,2025-12-12,
C05765,Indonesia,2025-03-21,CMP005
C05766,Thailand,2025-06-09,CMP003
C05767,Thailand,2025-01-04,CMP004
C05768,Thailand,2025-11-16,
C05769,Indonesia,2025-02-28,
C05770,Thailand,2025-03-20,CMP001
C05771,Indonesia,2025-03-03,
C05772,Indonesia,2025-05-07,CMP003
C05773,Indonesia,2025-08-31,
C05774,Indonesia,2025-09-16,
C05775,Singapore,2025-01-29,CMP001
C05776,Indonesia,2025-06-03,CMP002
C05777,Thailand,2025-04-05,CMP002
C05778,Indonesia,2025-10-07,
C05779,Thailand,2025-11-10,CMP001
C05780,Thailand,2025-12-03,
C05781,Indonesia,2025-08-10,CMP002
C05782,Indonesia,2025-01-12,
C05783,Indonesia,2025-12-03,
C05784,Thailand,2025-09-19,
C05785,Indonesia,2025-10-07,CMP002
C05786,Indonesia,2025-09-03,
C05787,Indonesia,2025-12-08,
C05788,Indonesia,2025-10-29,
C05789,Indonesia,2025-12-08,
C05790,Thailand,2025-07-17,CMP002
C05791,Indonesia,2025-02-24,
C05792,Indonesia,2025-08-06,
C05793,Indonesia,2025-05-26,
C05794,Indonesia,2025-10-16,
C05795,Indonesia,2025-10-25,CMP002
C05796,Thailand,2025-11-27,
C05797,Thailand,2025-12-03,
C05798,Singapore,2025-01-22,
C05799,Singapore,2025-07-01,CMP003
C05800,Singapore,2025-08-28,CMP004
C05801,Indonesia,2025-08-23,
C05802,Indonesia,2025-03-23,CMP001
C05803,Indonesia,2025-09-15,CMP003
C05804,Indonesia,2025-12-28,
C05805,Indonesia,2025-09-20,
C05806,Indonesia,2025-12-02,
C05807,Thailand,2025-12-02,
C05808,Indonesia,2025-06-23,
C05809,Indonesia,2025-03-13,
C05810,Indonesia,2025-12-04,
C05811,Indonesia,2025-07-21,
C05812,Indonesia,2025-11-27,CMP002
C05813,Thailand,2025-08-30,CMP002
C05814,Indonesia,2025-04-03,CMP004
C05815,Thailand,2025-09-17,
C05816,Indonesia,2025-09-27,
C05817,Indonesia,2025-12-24,CMP004
C05818,Indonesia,2025-10-25,CMP002
C05819,Thailand,2025-11-13,
C05820,Indonesia,2025-02-04,CMP001
C05821,Indonesia,2025-03-23,CMP002
C05822,Indonesia,2025-12-07,
C05823,Indonesia,2025-12-14,
C05824,Singapore,2025-04-29,CMP002
C05825,Indonesia,2025-05-02,CMP002
C05826,Thailand,2025-03-31,CMP001
C05827,Thailand,2025-07-16,
C05828,Singapore,2025-08-04,CMP003
C05829,Thailand,2025-02-01,
C05830,Indonesia,2025-02-28,
C05831,Indonesia,2025-02-07,CMP002
C05832,Thailand,2025-07-11,
C05833,Singapore,2025-01-16,CMP001
C05834,Indonesia,2025-06-14,
C05835,Indonesia,2025-08-19,CMP002
C05836,Indonesia,2025-11-23,
C05837,Indonesia,2025-04-13,
C05838,Indonesia,2025-09-09,
C05839,Indonesia,2025-05-27,CMP004
C05840,Indonesia,2025-03-24,CMP004
C05841,Thailand,2025-09-28,
C05842,Indonesia,2025-04-09,
C05843,Thailand,2025-01-13,CMP002
C05844,Indonesia,2025-12-09,CMP004
C05845,Thailand,2025-01-18,CMP003
C05846,Indonesia,2025-01-03,
C05847,Indonesia,2025-07-28,
C05848,Indonesia,2025-02-06,
C05849,Thailand,2025-12-16,
C05850,Indonesia,2025-11-25,
C05851,Thailand,2025-04-08,CMP001
C05852,Thailand,2025-10-20,CMP002
C05853,Indonesia,2025-09-14,
C05854,Singapore,2025-11-13,CMP002
C05855,Thailand,2025-03-12,
C05856,Indonesia,2025-08-13,CMP002
C05857,Singapore,2025-07-12,
C05858,Indonesia,2025-10-19,
C05859,Indonesia,2025-09-22,
C05860,Indonesia,2025-03-02,
C05861,Thailand,2025-01-27,
C05862,Indonesia,2025-06-19,
C05863,Singapore,2025-05-29,CMP001
C05864,Indonesia,2025-05-09,
C05865,Indonesia,2025-07-03,CMP003
C05866,Singapore,2025-03-22,
C05867,Indonesia,2025-02-08,
C05868,Singapore,2025-05-04,
C05869,Indonesia,2025-11-09,
C05870,Thailand,2025-07-24,
C05871,Thailand,2025-10-07,CMP004
C05872,Indonesia,2025-02-26,
C05873,Thailand,2025-05-15,
C05874,Indonesia,2025-01-17,
C05875,Indonesia,2025-05-14,CMP003
C05876,Indonesia,2025-01-31,
C05877,Thailand,2025-10-08,
C05878,Singapore,2025-06-18,
C05879,Singapore,2025-12-06,CMP001
C05880,Indonesia,2025-02-01,CMP003
C05881,Thailand,2025-02-07,CMP004
C05882,Singapore,2025-10-16,
C05883,Thailand,2025-12-26,
C05884,Indonesia,2025-01-19,
C05885,Singapore,2025-02-06,CMP004
C05886,Thailand,2025-11-03,CMP002
C05887,Singapore,2025-02-11,
C05888,Singapore,2025-09-03,CMP001
C05889,Thailand,2025-05-19,CMP001
C05890,Indonesia,2025-02-23,CMP005
C05891,Indonesia,2025-09-17,CMP001
C05892,Indonesia,2025-06-29,CMP002
C05893,Thailand,2025-06-05,CMP004
C05894,Indonesia,2025-04-27,
C05895,Indonesia,2025-01-29,
C05896,Indonesia,2025-04-11,CMP002
C05897,Thailand,2025-07-14,
C05898,Indonesia,2025-01-10,CMP002
C05899,Indonesia,2025-01-27,
C05900,Thailand,2025-07-13,CMP004
C05901,Thailand,2025-08-09,CMP005
C05902,Indonesia,2025-10-09,CMP003
C05903,Indonesia,2025-08-13,CMP001
C05904,Singapore,2025-11-12,
C05905,Indonesia,2025-07-08,
C05906,Indonesia,2025-06-25,
C05907,Indonesia,2025-01-30,CMP003
C05908,Indonesia,2025-02-17,CMP002
C05909,Indonesia,2025-04-27,
C05910,Indonesia,2025-10-02,
C05911,Singapore,2025-01-08,
C05912,Thailand,2025-05-08,
C05913,Indonesia,2025-02-09,CMP004
C05914,Indonesia,2025-08-13,
C05915,Indonesia,2025-01-23,CMP002
C05916,Thailand,2025-11-05,
C05917,Singapore,2025-05-06,CMP003
C05918,Thailand,2025-03-08,
C05919,Thailand,2025-09-03,
C05920,Indonesia,2025-12-03,
C05921,Singapore,2025-05-09,
C05922,Indonesia,2025-04-16,
C05923,Singapore,2025-07-02,CMP001
C05924,Indonesia,2025-04-23,
C05925,Singapore,2025-06-04,
C05926,Indonesia,2025-10-10,CMP001
C05927,Indonesia,2025-12-01,
C05928,Indonesia,2025-05-17,
C05929,Indonesia,2025-10-05,
C05930,Indonesia,2025-01-28,
C05931,Thailand,2025-07-30,
C05932,Indonesia,2025-11-15,
C05933,Indonesia,2025-02-10,CMP005
C05934,Thailand,2025-03-12,
C05935,Indonesia,2025-09-24,CMP001
C05936,Indonesia,2025-10-11,
C05937,Thailand,2025-07-10,
C05938,Indonesia,2025-03-14,CMP002
C05939,Thailand,2025-05-01,CMP003
C05940,Thailand,2025-11-29,
C05941,Indonesia,2025-02-28,
C05942,Indonesia,2025-01-18,CMP005
C05943,Indonesia,2025-10-29,
C05944,Indonesia,2025-02-13,
C05945,Indonesia,2025-11-09,
C05946,Singapore,2025-01-10,
C05947,Indonesia,2025-07-16,CMP003
C05948,Indonesia,2025-04-25,
C05949,Thailand,2025-04-05,
C05950,Indonesia,2025-09-30,
C05951,Indonesia,2025-06-06,
C05952,Singapore,2025-06-28,
C05953,Thailand,2025-11-08,CMP005
C05954,Singapore,2025-06-22,
C05955,Thailand,2025-05-15,CMP002
C05956,Indonesia,2025-10-30,
C05957,Indonesia,2025-01-15,CMP001
C05958,Indonesia,2025-11-15,
C05959,Thailand,2025-08-07,
C05960,Thailand,2025-01-30,
C05961,Indonesia,2025-10-11,
C05962,Indonesia,2025-12-14,
C05963,Indonesia,2025-10-01,CMP001
C05964,Thailand,2025-10-21,CMP001
C05965,Indonesia,2025-09-23,
C05966,Indonesia,2025-07-15,CMP001
C05967,Indonesia,2025-05-02,
C05968,Indonesia,2025-01-08,
C05969,Singapore,2025-12-16,
C05970,Singapore,2025-02-13,
C05971,Indonesia,2025-10-05,CMP001
C05972,Indonesia,2025-10-20,
C05973,Indonesia,2025-11-12,CMP004
C05974,Thailand,2025-05-18,
C05975,Thailand,2025-12-01,
C05976,Indonesia,2025-11-08,CMP004
C05977,Indonesia,2025-06-07,CMP002
C05978,Thailand,2025-06-14,
C05979,Indonesia,2025-04-02,
C05980,Indonesia,2025-01-09,
C05981,Indonesia,2025-08-27,
C05982,Indonesia,2025-07-03,CMP004
C05983,Indonesia,2025-10-12,CMP004
C05984,Indonesia,2025-01-30,
C05985,Indonesia,2025-02-10,
C05986,Indonesia,2025-11-09,
C05987,Indonesia,2025-02-02,
C05988,Thailand,2025-05-13,CMP005
C05989,Indonesia,2025-05-22,CMP002
C05990,Indonesia,2025-09-11,
C05991,Indonesia,2025-11-19,CMP002
C05992,Thailand,2025-11-13,
C05993,Indonesia,2025-04-30,CMP004
C05994,Indonesia,2025-01-20,CMP004
C05995,Singapore,2025-09-17,
C05996,Indonesia,2025-10-24,
C05997,Thailand,2025-10-11,
C05998,Singapore,2025-02-01,
C05999,Singapore,2025-05-13,
C06000,Thailand,2025-01-09,
C06001,Indonesia,2025-06-30,CMP001
C06002,Thailand,2025-01-23,CMP005
C06003,Indonesia,2025-06-29,CMP003
C06004,Indonesia,2025-09-17,CMP002
C06005,Indonesia,2025-09-19,
C06006,Indonesia,2025-04-15,
C06007,Thailand,2025-07-10,
C06008,Indonesia,2025-12-15,CMP002
C06009,Indonesia,2025-11-25,
C06010,Indonesia,2025-05-25,CMP003
C06011,Thailand,2025-06-17,CMP002
C06012,Indonesia,2025-07-04,
C06013,Singapore,2025-07-28,
C06014,Indonesia,2025-07-11,
C06015,Thailand,2025-05-31,
C06016,Indonesia,2025-03-24,
C06017,Singapore,2025-05-29,
C06018,Indonesia,2025-10-30,CMP005
C06019,Indonesia,2025-11-08,CMP002
C06020,Indonesia,2025-06-10,CMP001
C06021,Thailand,2025-09-18,
C06022,Indonesia,2025-12-31,
C06023,Indonesia,2025-04-21,
C06024,Indonesia,2025-10-26,
C06025,Indonesia,2025-03-18,
C06026,Indonesia,2025-11-29,
C06027,Singapore,2025-02-09,CMP003
C06028,Indonesia,2025-04-25,
C06029,Thailand,2025-10-22,CMP001
C06030,Indonesia,2025-08-03,CMP004
C06031,Thailand,2025-03-04,
C06032,Thailand,2025-09-28,CMP004
C06033,Indonesia,2025-11-07,CMP004
C06034,Indonesia,2025-09-26,CMP005
C06035,Indonesia,2025-06-12,CMP003
C06036,Indonesia,2025-10-22,
C06037,Indonesia,2025-05-05,CMP003
C06038,Indonesia,2025-07-05,
C06039,Thailand,2025-06-11,
C06040,Thailand,2025-03-01,
C06041,Thailand,2025-08-16,
C06042,Indonesia,2025-07-29,
C06043,Indonesia,2025-06-30,
C06044,Singapore,2025-02-09,
C06045,Indonesia,2025-12-01,
C06046,Indonesia,2025-04-28,
C06047,Indonesia,2025-08-03,CMP002
C06048,Singapore,2025-03-06,
C06049,Thailand,2025-05-06,
C06050,Thailand,2025-07-28,CMP002
C06051,Indonesia,2025-12-07,
C06052,Thailand,2025-05-14,CMP001
C06053,Indonesia,2025-06-24,CMP005
C06054,Indonesia,2025-02-11,CMP001
C06055,Singapore,2025-09-16,CMP001
C06056,Indonesia,2025-10-22,
C06057,Singapore,2025-04-12,
C06058,Indonesia,2025-08-21,CMP005
C06059,Indonesia,2025-03-03,CMP002
C06060,Thailand,2025-10-11,CMP001
C06061,Thailand,2025-08-29,
C06062,Singapore,2025-03-06,
C06063,Indonesia,2025-08-09,
C06064,Singapore,2025-03-27,CMP004
C06065,Indonesia,2025-03-09,CMP002
C06066,Singapore,2025-09-29,
C06067,Indonesia,2025-08-05,CMP004
C06068,Thailand,2025-07-25,
C06069,Thailand,2025-05-04,
C06070,Indonesia,2025-03-02,
C06071,Indonesia,2025-06-22,CMP005
C06072,Indonesia,2025-11-12,CMP002
C06073,Indonesia,2025-01-24,CMP002
C06074,Singapore,2025-07-01,CMP004
C06075,Thailand,2025-07-29,
C06076,Indonesia,2025-08-12,
C06077,Thailand,2025-09-02,CMP002
C06078,Thailand,2025-04-04,
C06079,Singapore,2025-10-29,
C06080,Indonesia,2025-09-18,CMP002
C06081,Indonesia,2025-01-04,
C06082,Thailand,2025-07-09,CMP004
C06083,Indonesia,2025-08-21,
C06084,Indonesia,2025-08-13,CMP002
C06085,Indonesia,2025-10-29,CMP002
C06086,Indonesia,2025-02-19,CMP001
C06087,Indonesia,2025-09-10,
C06088,Indonesia,2025-10-16,
C06089,Indonesia,2025-09-26,CMP002
C06090,Indonesia,2025-08-07,CMP001
C06091,Indonesia,2025-07-16,CMP004
C06092,Singapore,2025-04-02,
C06093,Thailand,2025-01-22,
C06094,Indonesia,2025-04-18,
C06095,Indonesia,2025-05-23,
C06096,Indonesia,2025-11-12,
C06097,Indonesia,2025-06-27,
C06098,Indonesia,2025-03-02,CMP005
C06099,Indonesia,2025-09-07,CMP004
C06100,Indonesia,2025-03-28,
C06101,Singapore,2025-05-13,CMP004
C06102,Singapore,2025-02-24,
C06103,Indonesia,2025-12-08,
C06104,Indonesia,2025-02-19,
C06105,Thailand,2025-09-18,
C06106,Indonesia,2025-01-15,
C06107,Singapore,2025-01-21,CMP004
C06108,Indonesia,2025-10-04,CMP002
C06109,Indonesia,2025-04-10,
C06110,Indonesia,2025-01-14,CMP002
C06111,Singapore,2025-05-25,CMP002
C06112,Indonesia,2025-10-20,CMP001
C06113,Indonesia,2025-08-16,
C06114,Indonesia,2025-08-21,
C06115,Thailand,2025-02-26,
C06116,Indonesia,2025-03-03,CMP004
C06117,Indonesia,2025-08-10,CMP001
C06118,Singapore,2025-02-14,CMP002
C06119,Thailand,2025-05-23,
C06120,Singapore,2025-03-01,
C06121,Thailand,2025-02-10,CMP003
C06122,Thailand,2025-04-24,CMP005
C06123,Indonesia,2025-06-17,
C06124,Indonesia,2025-06-21,CMP004
C06125,Thailand,2025-11-19,
C06126,Thailand,2025-12-11,
C06127,Thailand,2025-12-28,
C06128,Indonesia,2025-01-20,
C06129,Thailand,2025-12-28,
C06130,Indonesia,2025-06-12,
C06131,Thailand,2025-10-13,
C06132,Indonesia,2025-11-17,
C06133,Thailand,2025-11-21,CMP004
C06134,Indonesia,2025-05-06,CMP002
C06135,Singapore,2025-07-12,
C06136,Thailand,2025-04-23,CMP005
C06137,Indonesia,2025-05-16,CMP002
C06138,Thailand,2025-09-06,CMP005
C06139,Indonesia,2025-09-12,
C06140,Thailand,2025-04-12,
C06141,Singapore,2025-02-15,
C06142,Indonesia,2025-04-20,
C06143,Indonesia,2025-02-04,
C06144,Indonesia,2025-11-09,
C06145,Indonesia,2025-04-02,
C06146,Indonesia,2025-12-19,
C06147,Thailand,2025-07-14,CMP004
C06148,Thailand,2025-05-01,
C06149,Indonesia,2025-09-05,
C06150,Singapore,2025-04-03,
C06151,Singapore,2025-04-29,CMP002
C06152,Indonesia,2025-12-09,
C06153,Indonesia,2025-11-19,CMP003
C06154,Indonesia,2025-07-02,
C06155,Indonesia,2025-06-01,CMP005
C06156,Singapore,2025-02-27,
C06157,Indonesia,2025-05-28,CMP001
C06158,Indonesia,2025-08-17,CMP003
C06159,Indonesia,2025-12-06,
C06160,Indonesia,2025-04-01,CMP005
C06161,Thailand,2025-06-13,
C06162,Thailand,2025-06-27,
C06163,Indonesia,2025-12-27,
C06164,Thailand,2025-09-05,
C06165,Thailand,2025-09-08,
C06166,Indonesia,2025-12-18,
C06167,Indonesia,2025-05-29,CMP005
C06168,Singapore,2025-04-21,CMP001
C06169,Indonesia,2025-07-29,
C06170,Indonesia,2025-06-15,
C06171,Indonesia,2025-06-12,CMP005
C06172,Indonesia,2025-08-15,
C06173,Singapore,2025-05-14,
C06174,Indonesia,2025-05-18,CMP003
C06175,Indonesia,2025-04-23,CMP001
C06176,Indonesia,2025-01-24,CMP001
C06177,Indonesia,2025-07-29,
C06178,Indonesia,2025-03-27,CMP002
C06179,Indonesia,2025-11-17,
C06180,Thailand,2025-11-11,CMP001
C06181,Thailand,2025-03-08,
C06182,Singapore,2025-01-11,
C06183,Thailand,2025-01-11,CMP003
C06184,Thailand,2025-02-16,CMP004
C06185,Singapore,2025-06-20,CMP001
C06186,Indonesia,2025-10-11,CMP002
C06187,Indonesia,2025-01-26,CMP001
C06188,Indonesia,2025-07-05,
C06189,Thailand,2025-03-22,CMP002
C06190,Singapore,2025-07-22,
C06191,Indonesia,2025-04-28,
C06192,Singapore,2025-03-24,
C06193,Indonesia,2025-06-19,
C06194,Thailand,2025-10-11,
C06195,Indonesia,2025-01-07,CMP002
C06196,Thailand,2025-01-11,
C06197,Indonesia,2025-09-27,CMP003
C06198,Thailand,2025-07-23,CMP003
C06199,Indonesia,2025-01-22,CMP001
C06200,Indonesia,2025-06-04,CMP001
C06201,Thailand,2025-11-20,
C06202,Indonesia,2025-05-07,CMP004
C06203,Thailand,2025-03-05,
C06204,Thailand,2025-07-13,
C06205,Thailand,2025-03-09,CMP001
C06206,Singapore,2025-05-19,
C06207,Indonesia,2025-02-09,CMP001
C06208,Thailand,2025-12-27,
C06209,Indonesia,2025-08-01,CMP005
C06210,Thailand,2025-10-05,
C06211,Indonesia,2025-03-19,
C06212,Thailand,2025-10-29,
C06213,Thailand,2025-04-10,
C06214,Thailand,2025-06-09,CMP004
C06215,Indonesia,2025-08-06,
C06216,Indonesia,2025-01-12,
C06217,Indonesia,2025-08-23,
C06218,Singapore,2025-05-16,CMP003
C06219,Indonesia,2025-10-23,CMP005
C06220,Indonesia,2025-05-30,
C06221,Singapore,2025-04-24,
C06222,Indonesia,2025-10-15,
C06223,Singapore,2025-05-26,CMP001
C06224,Indonesia,2025-10-01,CMP004
C06225,Indonesia,2025-07-15,
C06226,Thailand,2025-09-12,CMP002
C06227,Thailand,2025-07-10,CMP002
C06228,Indonesia,2025-02-25,
C06229,Singapore,2025-10-23,CMP004
C06230,Thailand,2025-07-23,
C06231,Indonesia,2025-08-17,CMP005
C06232,Indonesia,2025-10-16,CMP005
C06233,Indonesia,2025-06-09,CMP004
C06234,Singapore,2025-11-19,
C06235,Indonesia,2025-02-18,CMP001
C06236,Singapore,2025-04-17,
C06237,Indonesia,2025-09-08,
C06238,Indonesia,2025-02-12,CMP001
C06239,Thailand,2025-11-12,CMP002
C06240,Thailand,2025-09-25,CMP004
C06241,Thailand,2025-10-18,CMP005
C06242,Thailand,2025-01-31,CMP005
C06243,Indonesia,2025-05-10,
C06244,Thailand,2025-06-22,CMP002
C06245,Indonesia,2025-01-19,CMP002
C06246,Indonesia,2025-10-17,CMP005
C06247,Indonesia,2025-01-03,CMP003
C06248,Thailand,2025-04-18,CMP003
C06249,Indonesia,2025-09-08,
C06250,Singapore,2025-06-10,
C06251,Indonesia,2025-05-01,
C06252,Indonesia,2025-12-29,
C06253,Singapore,2025-10-12,CMP001
C06254,Singapore,2025-02-11,
C06255,Thailand,2025-08-06,CMP005
C06256,Indonesia,2025-07-12,CMP001
C06257,Indonesia,2025-01-07,
C06258,Indonesia,2025-03-04,CMP004
C06259,Singapore,2025-08-13,CMP004
C06260,Indonesia,2025-02-28,CMP001
C06261,Indonesia,2025-08-06,CMP003
C06262,Thailand,2025-11-17,
C06263,Indonesia,2025-09-07,
C06264,Indonesia,2025-10-08,CMP001
C06265,Indonesia,2025-01-05,CMP001
C06266,Singapore,2025-08-11,
C06267,Indonesia,2025-12-13,
C06268,Thailand,2025-06-15,CMP002
C06269,Indonesia,2025-07-10,CMP001
C06270,Indonesia,2025-03-26,
C06271,Thailand,2025-09-25,CMP003
C06272,Singapore,2025-11-11,
C06273,Indonesia,2025-07-10,CMP002
C06274,Indonesia,2025-05-09,CMP003
C06275,Singapore,2025-04-18,
C06276,Indonesia,2025-03-11,
C06277,Indonesia,2025-08-31,CMP002
C06278,Indonesia,2025-08-02,CMP004
C06279,Indonesia,2025-08-29,CMP003
C06280,Indonesia,2025-01-03,CMP005
C06281,Indonesia,2025-04-07,CMP005
C06282,Indonesia,2025-02-18,CMP003
C06283,Indonesia,2025-06-19,
C06284,Indonesia,2025-11-16,
C06285,Indonesia,2025-03-22,
C06286,Indonesia,2025-11-22,CMP002
C06287,Indonesia,2025-04-26,
C06288,Singapore,2025-01-08,
C06289,Indonesia,2025-05-21,CMP008
C06290,Indonesia,2025-08-07,
C06291,Indonesia,2025-06-06,CMP001
C06292,Singapore,2025-07-26,CMP001
C06293,Indonesia,2025-10-15,CMP001
C06294,Indonesia,2025-12-04,
C06295,Indonesia,2025-10-31,
C06296,Indonesia,2025-04-21,
C06297,Indonesia,2025-05-15,
C06298,Thailand,2025-03-06,CMP001
C06299,Thailand,2025-10-28,
C06300,Indonesia,2025-07-16,CMP002
C06301,Thailand,2025-10-31,CMP004
C06302,Thailand,2025-11-12,
C06303,Indonesia,2025-08-31,CMP005
C06304,Thailand,2025-01-02,
C06305,Indonesia,2025-04-21,CMP005
C06306,Indonesia,2025-11-11,
C06307,Indonesia,2025-03-26,CMP004
C06308,Indonesia,2025-01-01,CMP003
C06309,Indonesia,2025-01-27,CMP003
C06310,Indonesia,2025-08-14,CMP002
C06311,Indonesia,2025-08-30,CMP004
C06312,Thailand,2025-09-14,CMP001
C06313,Indonesia,2025-05-04,
C06314,Thailand,2025-07-13,CMP002
C06315,Indonesia,2025-12-28,
C06316,Thailand,2025-06-09,
C06317,Indonesia,2025-06-12,CMP001
C06318,Thailand,2025-11-06,CMP001
C06319,Singapore,2025-03-27,CMP001
C06320,Thailand,2025-05-23,CMP003
C06321,Indonesia,2025-08-12,
C06322,Thailand,2025-09-08,CMP002
C06323,Thailand,2025-05-09,CMP003
C06324,Singapore,2025-10-13,
C06325,Indonesia,2025-11-30,CMP002
C06326,Singapore,2025-01-13,
C06327,Thailand,2025-08-27,CMP003
C06328,Thailand,2025-06-27,
C06329,Thailand,2025-04-20,
C06330,Indonesia,2025-04-08,CMP001
C06331,Singapore,2025-04-02,
C06332,Indonesia,2025-01-06,
C06333,Indonesia,2025-07-04,
C06334,Indonesia,2025-01-03,
C06335,Indonesia,2025-06-18,CMP003
C06336,Singapore,2025-07-08,CMP004
C06337,Singapore,2025-09-15,
C06338,Indonesia,2025-11-07,
C06339,Indonesia,2025-11-28,
C06340,Indonesia,2025-09-03,
C06341,Thailand,2025-12-23,
C06342,Thailand,2025-05-21,
C06343,Thailand,2025-10-20,
C06344,Singapore,2025-08-30,CMP001
C06345,Indonesia,2025-11-20,
C06346,Indonesia,2025-03-30,
C06347,Thailand,2025-11-28,
C06348,Indonesia,2025-02-23,
C06349,Thailand,2025-01-15,CMP004
C06350,Thailand,2025-03-20,CMP003
C06351,Singapore,2025-04-01,CMP002
C06352,Indonesia,2025-03-09,CMP005
C06353,Indonesia,2025-03-03,
C06354,Thailand,2025-11-23,
C06355,Indonesia,2025-06-10,
C06356,Indonesia,2025-10-06,
C06357,Thailand,2025-04-10,
C06358,Indonesia,2025-01-09,
C06359,Thailand,2025-12-11,
C06360,Singapore,2025-06-12,CMP001
C06361,Singapore,2025-03-28,
C06362,Thailand,2025-10-28,
C06363,Indonesia,2025-07-07,CMP003
C06364,Indonesia,2025-12-07,
C06365,Thailand,2025-12-08,CMP002
C06366,Indonesia,2025-02-03,
C06367,Indonesia,2025-09-14,CMP003
C06368,Indonesia,2025-05-17,
C06369,Indonesia,2025-08-16,
C06370,Indonesia,2025-11-08,
C06371,Indonesia,2025-09-16,
C06372,Thailand,2025-11-22,
C06373,Indonesia,2025-01-02,CMP002
C06374,Indonesia,2025-10-15,
C06375,Indonesia,2025-06-24,CMP002
C06376,Indonesia,2025-12-23,
C06377,Indonesia,2025-08-26,
C06378,Indonesia,2025-02-16,
C06379,Indonesia,2025-02-14,
C06380,Thailand,2025-10-30,CMP004
C06381,Thailand,2025-01-11,CMP004
C06382,Indonesia,2025-01-06,
C06383,Indonesia,2025-07-11,
C06384,Indonesia,2025-05-07,CMP004
C06385,Thailand,2025-12-15,
C06386,Thailand,2025-04-08,CMP002
C06387,Indonesia,2025-03-09,
C06388,Thailand,2025-07-14,
C06389,Indonesia,2025-04-02,CMP001
C06390,Indonesia,2025-10-17,CMP004
C06391,Thailand,2025-04-26,CMP001
C06392,Singapore,2025-05-20,CMP001
C06393,Singapore,2025-04-01,
C06394,Thailand,2025-05-13,CMP004
C06395,Indonesia,2025-05-16,CMP001
C06396,Indonesia,2025-07-01,
C06397,Thailand,2025-06-28,CMP004
C06398,Indonesia,2025-09-25,
C06399,Thailand,2025-11-20,CMP003
C06400,Indonesia,2025-03-29,CMP001
C06401,Indonesia,2025-10-27,CMP002
C06402,Indonesia,2025-10-03,
C06403,Indonesia,2025-12-26,
C06404,Thailand,2025-11-27,CMP004
C06405,Indonesia,2025-05-28,
C06406,Singapore,2025-12-25,
C06407,Thailand,2025-10-10,CMP003
C06408,Indonesia,2025-05-18,CMP005
C06409,Indonesia,2025-04-18,CMP005
C06410,Indonesia,2025-08-28,
C06411,Indonesia,2025-03-01,
C06412,Indonesia,2025-11-20,CMP003
C06413,Indonesia,2025-03-13,CMP001
C06414,Indonesia,2025-06-15,CMP002
C06415,Thailand,2025-07-13,
C06416,Indonesia,2025-01-18,CMP003
C06417,Thailand,2025-02-23,
C06418,Indonesia,2025-01-05,
C06419,Indonesia,2025-09-01,
C06420,Singapore,2025-11-28,CMP003
C06421,Singapore,2025-04-06,CMP002
C06422,Indonesia,2025-06-06,CMP004
C06423,Indonesia,2025-10-07,CMP003
C06424,Indonesia,2025-01-12,
C06425,Indonesia,2025-11-12,
C06426,Thailand,2025-10-22,
C06427,Indonesia,2025-07-24,
C06428,Indonesia,2025-05-05,
C06429,Thailand,2025-07-11,CMP003
C06430,Thailand,2025-09-05,CMP001
C06431,Indonesia,2025-06-03,CMP005
C06432,Thailand,2025-04-30,
C06433,Indonesia,2025-09-17,
C06434,Thailand,2025-08-07,CMP003
C06435,Indonesia,2025-10-23,
C06436,Indonesia,2025-01-15,CMP002
C06437,Singapore,2025-03-27,CMP001
C06438,Singapore,2025-11-02,
C06439,Indonesia,2025-09-26,
C06440,Thailand,2025-10-18,CMP001
C06441,Thailand,2025-03-08,CMP001
C06442,Singapore,2025-01-28,
C06443,Thailand,2025-06-08,CMP002
C06444,Thailand,2025-03-14,CMP001
C06445,Indonesia,2025-08-23,CMP003
C06446,Indonesia,2025-08-24,
C06447,Indonesia,2025-03-17,CMP002
C06448,Indonesia,2025-03-30,CMP004
C06449,Indonesia,2025-02-11,
C06450,Indonesia,2025-04-15,CMP004
C06451,Indonesia,2025-05-06,
C06452,Thailand,2025-10-12,
C06453,Indonesia,2025-07-11,CMP004
C06454,Indonesia,2025-03-23,
C06455,Indonesia,2025-08-30,CMP003
C06456,Thailand,2025-07-21,CMP001
