customer_id,country,signup_date,journey_type
C06505,Thailand,2025-11-11,non_converter
C06506,Indonesia,2025-08-21,no_touchpoint
C06507,Indonesia,2025-08-26,converter
C06508,Singapore,2025-03-04,non_converter
C06509,Indonesia,2025-08-24,converter
C06510,Thailand,2025-11-03,converter
C06511,Indonesia,2025-05-10,non_converter
C06512,Indonesia,2025-12-12,converter
C06513,Indonesia,2025-01-13,converter
C06514,Indonesia,2025-04-02,converter
C06515,Indonesia,2025-08-02,non_converter
C06516,Indonesia,2025-06-16,non_converter
C06517,Indonesia,2025-01-19,converter
C06518,Thailand,2025-07-02,converter
C06519,Thailand,2025-09-30,converter
C06520,Indonesia,2025-05-08,converter
C06521,Indonesia,2025-10-01,converter
C06522,Thailand,2025-03-16,converter
C06523,Singapore,2025-08-09,non_converter
C06524,Singapore,2025-06-26,non_converter
C06525,Thailand,2025-12-19,non_converter
C06526,Indonesia,2025-09-26,converter
C06527,Indonesia,2025-01-21,non_converter
C06528,Indonesia,2025-07-10,converter
C06529,Singapore,2025-11-08,non_converter
C06530,Thailand,2025-11-23,non_converter
C06531,Indonesia,2025-02-21,non_converter
C06532,Indonesia,2025-02-10,non_converter
C06533,Thailand,2025-11-23,converter
C06534,Indonesia,2025-08-05,non_converter
C06535,Singapore,2025-04-05,converter
C06536,Thailand,2025-05-12,no_touchpoint
C06537,Thailand,2025-02-10,converter
C06538,Singapore,2025-08-10,no_touchpoint
C06539,Indonesia,2025-04-09,non_converter
C06540,Thailand,2025-06-05,non_converter
C06541,Singapore,2025-10-04,no_touchpoint
C06542,Thailand,2025-05-05,converter
C06543,Indonesia,2025-01-26,non_converter
C06544,Indonesia,2025-08-31,no_touchpoint
C06545,Indonesia,2025-08-12,converter
C06546,Thailand,2025-12-19,converter
C06547,Indonesia,2025-05-22,non_converter
C06548,Thailand,2025-01-24,converter
C06549,Thailand,2025-04-03,non_converter
C06550,Indonesia,2025-05-20,converter
C06551,Indonesia,2025-04-17,no_touchpoint
C06552,Thailand,2025-08-01,converter
C06553,Indonesia,2025-05-21,non_converter
C06554,Thailand,2025-11-03,converter
C06555,Indonesia,2025-11-22,non_converter
C06556,Indonesia,2025-04-24,non_converter
C06557,Indonesia,2025-12-30,no_touchpoint
C06558,Thailand,2025-02-02,no_touchpoint
C06559,Thailand,2025-12-31,converter
C06560,Indonesia,2025-08-24,non_converter
C06561,Indonesia,2025-11-22,non_converter
C06562,Indonesia,2025-10-05,no_touchpoint
C06563,Indonesia,2025-10-13,no_touchpoint
C06564,Indonesia,2025-06-24,non_converter
C06565,Indonesia,2025-08-16,non_converter
C06566,Indonesia,2025-09-13,no_touchpoint
C06567,Indonesia,2025-12-24,converter
C06568,Indonesia,2025-07-19,non_converter
C06569,Thailand,2025-01-17,converter
C06570,Singapore,2025-10-20,no_touchpoint
C06571,Indonesia,2025-11-20,no_touchpoint
C06572,Indonesia,2025-06-26,converter
C06573,Indonesia,2025-09-29,converter
C06574,Thailand,2025-05-30,non_converter
C06575,Thailand,2025-08-20,no_touchpoint
C06576,Indonesia,2025-01-16,no_touchpoint
C06577,Indonesia,2025-10-27,non_converter
C06578,Indonesia,2025-06-30,non_converter
C06579,Singapore,2025-08-01,converter
C06580,Thailand,2025-01-12,converter
C06581,Indonesia,2025-05-26,converter
C06582,Singapore,2025-09-09,converter
C06583,Singapore,2025-07-12,non_converter
C06584,Indonesia,2025-03-09,converter
C06585,Indonesia,2025-03-05,converter
C06586,Indonesia,2025-04-22,non_converter
C06587,Indonesia,2025-02-26,non_converter
C06588,Singapore,2025-04-02,non_converter
C06589,Indonesia,2025-07-25,converter
C06590,Thailand,2025-06-30,non_converter
C06591,Singapore,2025-08-03,converter
C06592,Indonesia,2025-05-23,non_converter
C06593,Thailand,2025-07-05,no_touchpoint
C06594,Singapore,2025-12-07,non_converter
C06595,Thailand,2025-11-21,non_converter
C06596,Indonesia,2025-06-12,no_touchpoint
C06597,Indonesia,2025-09-30,non_converter
C06598,Indonesia,2025-07-26,non_converter
C06599,Indonesia,2025-08-26,converter
C06600,Indonesia,2025-08-19,non_converter
C06601,Indonesia,2025-04-01,non_converter
C06602,Indonesia,2025-01-02,non_converter
C06603,Thailand,2025-06-21,converter
C06604,Indonesia,2025-12-02,converter
C06605,Indonesia,2025-02-20,non_converter
C06606,Indonesia,2025-12-01,no_touchpoint
C06607,Indonesia,2025-08-03,converter
C06608,Indonesia,2025-11-22,no_touchpoint
C06609,Indonesia,2025-04-25,converter
C06610,Indonesia,2025-11-14,non_converter
C06611,Indonesia,2025-02-11,no_touchpoint
C06612,Singapore,2025-07-29,converter
C06613,Thailand,2025-06-16,non_converter
C06614,Indonesia,2025-03-27,no_touchpoint
C06615,Thailand,2025-08-30,non_converter
C06616,Indonesia,2025-07-09,non_converter
C06617,Singapore,2025-11-04,non_converter
C06618,Indonesia,2025-12-01,non_converter
C06619,Singapore,2025-09-19,converter
C06620,Indonesia,2025-03-24,converter
C06621,Indonesia,2025-05-03,converter
C06622,Singapore,2025-12-31,non_converter
C06623,Indonesia,2025-06-15,no_touchpoint
C06624,Singapore,2025-02-03,no_touchpoint
C06625,Indonesia,2025-04-16,converter
C06626,Indonesia,2025-08-24,converter
C06627,Indonesia,2025-11-05,converter
C06628,Thailand,2025-05-04,converter
C06629,Indonesia,2025-08-25,no_touchpoint
C06630,Thailand,2025-02-26,non_converter
C06631,Singapore,2025-06-19,no_touchpoint
C06632,Indonesia,2025-03-23,non_converter
C06633,Indonesia,2025-02-05,converter
C06634,Thailand,2025-01-17,converter
C06635,Singapore,2025-07-28,non_converter
C06636,Singapore,2025-08-29,non_converter
C06637,Thailand,2025-02-06,non_converter
C06638,Singapore,2025-05-14,non_converter
C06639,Indonesia,2025-10-03,non_converter
C06640,Thailand,2025-11-07,no_touchpoint
C06641,Thailand,2025-10-01,converter
C06642,Indonesia,2025-08-13,non_converter
C06643,Indonesia,2025-01-31,converter
C06644,Thailand,2025-07-23,converter
C06645,Indonesia,2025-01-21,converter
C06646,Thailand,2025-09-19,converter
C06647,Indonesia,2025-08-14,no_touchpoint
C06648,Indonesia,2025-03-05,non_converter
C06649,Thailand,2025-05-15,converter
C06650,Thailand,2025-10-24,converter
C06651,Thailand,2025-02-27,converter
C06652,Indonesia,2025-07-07,non_converter
C06653,Indonesia,2025-06-23,converter
C06654,Thailand,2025-05-05,converter
C06655,Indonesia,2025-04-18,non_converter
C06656,Thailand,2025-06-18,no_touchpoint
C06657,Indonesia,2025-02-07,converter
C06658,Indonesia,2025-12-30,no_touchpoint
C06659,Thailand,2025-05-06,no_touchpoint
C06660,Indonesia,2025-06-25,no_touchpoint
C06661,Indonesia,2025-08-16,converter
C06662,Thailand,2025-08-19,non_converter
C06663,Indonesia,2025-10-18,no_touchpoint
C06664,Thailand,2025-01-19,non_converter
C06665,Indonesia,2025-03-17,no_touchpoint
C06666,Indonesia,2025-01-14,no_touchpoint
C06667,Indonesia,2025-07-09,converter
C06668,Indonesia,2025-05-30,converter
C06669,Indonesia,2025-03-23,non_converter
C06670,Indonesia,2025-06-06,no_touchpoint
C06671,Thailand,2025-08-14,non_converter
C06672,Thailand,2025-03-21,converter
C06673,Indonesia,2025-12-22,non_converter
C06674,Indonesia,2025-11-08,converter
C06675,Indonesia,2025-07-16,non_converter
C06676,Indonesia,2025-04-27,non_converter
C06677,Indonesia,2025-04-19,converter
C06678,Indonesia,2025-03-17,non_converter
C06679,Indonesia,2025-05-13,no_touchpoint
C06680,Thailand,2025-09-18,converter
C06681,Indonesia,2025-09-22,non_converter
C06682,Singapore,2025-11-13,non_converter
C06683,Thailand,2025-06-26,converter
C06684,Singapore,2025-10-28,converter
C06685,Indonesia,2025-06-10,non_converter
C06686,Singapore,2025-07-13,non_converter
C06687,Thailand,2025-09-06,no_touchpoint
C06688,Indonesia,2025-09-26,converter
C06689,Singapore,2025-09-05,non_converter
C06690,Thailand,2025-01-08,non_converter
C06691,Indonesia,2025-02-03,non_converter
C06692,Indonesia,2025-06-08,non_converter
C06693,Indonesia,2025-03-18,converter
C06694,Thailand,2025-03-03,no_touchpoint
C06695,Indonesia,2025-07-02,no_touchpoint
C06696,Singapore,2025-10-19,non_converter
C06697,Thailand,2025-01-07,non_converter
C06698,Singapore,2025-09-26,non_converter
C06699,Indonesia,2025-04-14,converter
C06700,Indonesia,2025-01-17,converter
C06701,Singapore,2025-02-20,non_converter
C06702,Indonesia,2025-09-17,non_converter
C06703,Singapore,2025-10-11,converter
C06704,Singapore,2025-10-03,non_converter
C06705,Indonesia,2025-01-29,non_converter
C06706,Indonesia,2025-09-25,no_touchpoint
C06707,Thailand,2025-05-12,non_converter
C06708,Thailand,2025-04-04,converter
C06709,Singapore,2025-11-30,no_touchpoint
C06710,Thailand,2025-04-27,converter
C06711,Indonesia,2025-08-22,converter
C06712,Indonesia,2025-11-08,no_touchpoint
C06713,Indonesia,2025-05-23,non_converter
C06714,Thailand,2025-04-08,non_converter
C06715,Singapore,2025-02-02,non_converter
C06716,Indonesia,2025-03-09,converter
C06717,Indonesia,2025-02-01,non_converter
C06718,Indonesia,2025-05-05,converter
C06719,Indonesia,2025-10-25,non_converter
C06720,Indonesia,2025-02-20,converter
C06721,Indonesia,2025-01-27,non_converter
C06722,Indonesia,2025-11-21,non_converter
C06723,Indonesia,2025-09-02,non_converter
C06724,Indonesia,2025-02-12,no_touchpoint
C06725,Indonesia,2025-02-21,non_converter
C06726,Indonesia,2025-04-21,converter
C06727,Indonesia,2025-06-03,converter
C06728,Indonesia,2025-10-25,no_touchpoint
C06729,Thailand,2025-02-27,non_converter
C06730,Thailand,2025-08-15,non_converter
C06731,Indonesia,2025-04-10,converter
C06732,Thailand,2025-11-22,converter
C06733,Singapore,2025-08-22,non_converter
C06734,Thailand,2025-05-09,no_touchpoint
C06735,Indonesia,2025-11-04,converter
C06736,Indonesia,2025-11-20,non_converter
C06737,Indonesia,2025-09-17,non_converter
C06738,Singapore,2025-05-26,non_converter
C06739,Indonesia,2025-06-03,converter
C06740,Indonesia,2025-09-30,non_converter
C06741,Thailand,2025-05-21,non_converter
C06742,Indonesia,2025-09-15,converter
C06743,Indonesia,2025-08-14,no_touchpoint
C06744,Indonesia,2025-04-04,non_converter
C06745,Singapore,2025-06-13,converter
C06746,Indonesia,2025-09-18,non_converter
C06747,Indonesia,2025-03-25,converter
C06748,Thailand,2025-08-10,non_converter
C06749,Singapore,2025-02-18,non_converter
C06750,Indonesia,2025-08-15,converter
C06751,Indonesia,2025-12-18,non_converter
C06752,Indonesia,2025-04-04,no_touchpoint
C06753,Thailand,2025-02-25,converter
C06754,Indonesia,2025-04-20,converter
C06755,Indonesia,2025-06-06,converter
C06756,Indonesia,2025-09-29,no_touchpoint
C06757,Indonesia,2025-12-17,converter
C06758,Indonesia,2025-11-09,no_touchpoint
C06759,Indonesia,2025-12-11,no_touchpoint
C06760,Indonesia,2025-03-22,non_converter
C06761,Thailand,2025-07-22,non_converter
C06762,Thailand,2025-03-22,non_converter
C06763,Indonesia,2025-03-22,converter
C06764,Singapore,2025-09-22,no_touchpoint
C06765,Indonesia,2025-12-01,converter
C06766,Thailand,2025-08-02,no_touchpoint
C06767,Indonesia,2025-05-18,non_converter
C06768,Indonesia,2025-05-15,no_touchpoint
C06769,Indonesia,2025-06-05,non_converter
C06770,Indonesia,2025-06-06,converter
C06771,Thailand,2025-07-01,no_touchpoint
C06772,Indonesia,2025-06-11,non_converter
C06773,Indonesia,2025-08-06,non_converter
C06774,Indonesia,2025-08-02,converter
C06775,Indonesia,2025-07-26,converter
C06776,Indonesia,2025-07-29,converter
C06777,Singapore,2025-03-13,no_touchpoint
C06778,Indonesia,2025-05-21,non_converter
C06779,Indonesia,2025-12-27,non_converter
C06780,Thailand,2025-12-05,converter
C06781,Thailand,2025-05-31,non_converter
C06782,Indonesia,2025-01-13,no_touchpoint
C06783,Indonesia,2025-07-15,non_converter
C06784,Thailand,2025-10-14,non_converter
C06785,Thailand,2025-04-21,non_converter
C06786,Singapore,2025-08-14,no_touchpoint
C06787,Indonesia,2025-02-24,non_converter
C06788,Indonesia,2025-03-24,non_converter
C06789,Singapore,2025-09-03,non_converter
C06790,Indonesia,2025-10-31,non_converter
C06791,Thailand,2025-01-24,non_converter
C06792,Thailand,2025-07-19,no_touchpoint
C06793,Indonesia,2025-12-28,non_converter
C06794,Singapore,2025-05-24,converter
C06795,Indonesia,2025-10-28,non_converter
C06796,Indonesia,2025-02-21,non_converter
C06797,Indonesia,2025-06-25,converter
C06798,Indonesia,2025-07-09,converter
C06799,Indonesia,2025-05-26,converter
C06800,Singapore,2025-03-10,non_converter
C06801,Indonesia,2025-02-07,converter
C06802,Thailand,2025-07-31,no_touchpoint
C06803,Indonesia,2025-03-19,converter
C06804,Indonesia,2025-10-21,non_converter
C06805,Indonesia,2025-02-15,non_converter
C06806,Indonesia,2025-06-17,non_converter
C06807,Indonesia,2025-12-05,non_converter
C06808,Thailand,2025-09-29,converter
C06809,Indonesia,2025-12-20,no_touchpoint
C06810,Singapore,2025-02-04,converter
C06811,Thailand,2025-12-25,converter
C06812,Singapore,2025-06-10,converter
C06813,Singapore,2025-07-04,non_converter
C06814,Thailand,2025-08-17,no_touchpoint
C06815,Indonesia,2025-04-20,non_converter
C06816,Indonesia,2025-08-28,no_touchpoint
C06817,Indonesia,2025-07-05,no_touchpoint
C06818,Singapore,2025-12-13,converter
C06819,Indonesia,2025-05-13,non_converter
C06820,Indonesia,2025-01-12,no_touchpoint
C06821,Indonesia,2025-11-25,converter
C06822,Thailand,2025-07-22,non_converter
C06823,Thailand,2025-01-25,no_touchpoint
C06824,Singapore,2025-01-31,converter
C06825,Indonesia,2025-09-20,no_touchpoint
C06826,Indonesia,2025-10-17,non_converter
C06827,Singapore,2025-01-17,converter
C06828,Thailand,2025-06-17,no_touchpoint
C06829,Indonesia,2025-09-09,converter
C06830,Thailand,2025-06-20,non_converter
C06831,Indonesia,2025-02-08,converter
C06832,Thailand,2025-10-13,non_converter
C06833,Indonesia,2025-09-30,non_converter
C06834,Thailand,2025-09-20,no_touchpoint
C06835,Indonesia,2025-02-14,non_converter
C06836,Thailand,2025-08-28,no_touchpoint
C06837,Thailand,2025-04-08,no_touchpoint
C06838,Indonesia,2025-12-17,no_touchpoint
C06839,Indonesia,2025-05-22,no_touchpoint
C06840,Thailand,2025-03-19,converter
C06841,Indonesia,2025-02-07,no_touchpoint
C06842,Indonesia,2025-10-22,non_converter
C06843,Thailand,2025-09-28,no_touchpoint
C06844,Singapore,2025-08-10,non_converter
C06845,Indonesia,2025-07-25,converter
C06846,Thailand,2025-01-04,no_touchpoint
C06847,Indonesia,2025-07-19,non_converter
C06848,Indonesia,2025-04-26,non_converter
C06849,Indonesia,2025-03-19,converter
C06850,Indonesia,2025-04-25,non_converter
C06851,Indonesia,2025-06-17,non_converter
C06852,Thailand,2025-12-01,non_converter
C06853,Singapore,2025-10-22,converter
C06854,Indonesia,2025-10-23,no_touchpoint
C06855,Indonesia,2025-03-17,converter
C06856,Indonesia,2025-04-03,non_converter
C06857,Thailand,2025-10-01,non_converter
C06858,Thailand,2025-01-21,no_touchpoint
C06859,Indonesia,2025-10-04,non_converter
C06860,Indonesia,2025-02-05,non_converter
C06861,Singapore,2025-06-11,converter
C06862,Indonesia,2025-12-03,no_touchpoint
C06863,Indonesia,2025-06-05,converter
C06864,Indonesia,2025-05-19,non_converter
C06865,Thailand,2025-04-22,no_touchpoint
C06866,Indonesia,2025-01-14,no_touchpoint
C06867,Indonesia,2025-08-14,non_converter
C06868,Indonesia,2025-07-12,no_touchpoint
C06869,Indonesia,2025-04-17,non_converter
C06870,Indonesia,2025-08-17,converter
C06871,Indonesia,2025-04-12,no_touchpoint
C06872,Indonesia,2025-07-14,converter
C06873,Indonesia,2025-03-05,non_converter
C06874,Indonesia,2025-03-31,non_converter
C06875,Thailand,2025-10-24,non_converter
C06876,Indonesia,2025-03-04,converter
C06877,Indonesia,2025-04-18,non_converter
C06878,Thailand,2025-09-08,converter
C06879,Thailand,2025-07-03,converter
C06880,Indonesia,2025-06-12,non_converter
C06881,Singapore,2025-04-18,converter
C06882,Indonesia,2025-09-17,converter
C06883,Indonesia,2025-05-11,converter
C06884,Indonesia,2025-08-22,converter
C06885,Thailand,2025-07-14,non_converter
C06886,Singapore,2025-07-24,converter
C06887,Indonesia,2025-02-21,converter
C06888,Thailand,2025-06-08,non_converter
C06889,Singapore,2025-08-11,non_converter
C06890,Indonesia,2025-11-30,converter
C06891,Indonesia,2025-12-26,non_converter
C06892,Thailand,2025-11-26,no_touchpoint
C06893,Indonesia,2025-08-30,non_converter
C06894,Thailand,2025-05-21,converter
C06895,Indonesia,2025-06-15,converter
C06896,Indonesia,2025-05-08,non_converter
C06897,Indonesia,2025-01-05,non_converter
C06898,Indonesia,2025-03-21,converter
C06899,Thailand,2025-08-29,non_converter
C06900,Indonesia,2025-02-01,non_converter
C06901,Singapore,2025-04-18,no_touchpoint
C06902,Indonesia,2025-12-05,non_converter
C06903,Indonesia,2025-11-13,non_converter
C06904,Indonesia,2025-03-22,non_converter
C06905,Singapore,2025-03-31,non_converter
C06906,Thailand,2025-03-19,converter
C06907,Indonesia,2025-12-09,non_converter
C06908,Thailand,2025-02-26,converter
C06909,Indonesia,2025-01-16,no_touchpoint
C06910,Indonesia,2025-06-06,converter
C06911,Singapore,2025-07-11,non_converter
C06912,Thailand,2025-05-16,no_touchpoint
C06913,Thailand,2025-01-15,non_converter
C06914,Indonesia,2025-06-19,converter
C06915,Indonesia,2025-08-29,non_converter
C06916,Singapore,2025-03-15,converter
C06917,Indonesia,2025-01-24,non_converter
C06918,Thailand,2025-11-03,non_converter
C06919,Indonesia,2025-03-28,non_converter
C06920,Indonesia,2025-01-08,no_touchpoint
C06921,Indonesia,2025-04-25,non_converter
C06922,Indonesia,2025-02-03,non_converter
C06923,Indonesia,2025-09-01,non_converter
C06924,Singapore,2025-08-01,non_converter
C06925,Indonesia,2025-10-02,non_converter
C06926,Thailand,2025-11-05,non_converter
C06927,Indonesia,2025-01-01,no_touchpoint
C06928,Singapore,2025-08-29,converter
C06929,Indonesia,2025-05-12,converter
C06930,Indonesia,2025-12-03,non_converter
C06931,Thailand,2025-11-11,non_converter
C06932,Indonesia,2025-02-19,no_touchpoint
C06933,Indonesia,2025-10-20,non_converter
C06934,Indonesia,2025-04-23,non_converter
C06935,Indonesia,2025-03-15,non_converter
C06936,Thailand,2025-02-12,converter
C06937,Indonesia,2025-07-26,converter
C06938,Indonesia,2025-11-11,converter
C06939,Indonesia,2025-04-26,non_converter
C06940,Indonesia,2025-12-04,non_converter
C06941,Singapore,2025-12-30,converter
C06942,Indonesia,2025-12-09,non_converter
C06943,Indonesia,2025-09-22,non_converter
C06944,Thailand,2025-05-17,converter
C06945,Indonesia,2025-03-09,non_converter
C06946,Thailand,2025-07-11,non_converter
C06947,Thailand,2025-10-24,non_converter
C06948,Thailand,2025-01-18,non_converter
C06949,Thailand,2025-07-17,non_converter
C06950,Singapore,2025-04-12,converter
C06951,Indonesia,2025-01-08,converter
C06952,Thailand,2025-01-18,non_converter
C06953,Indonesia,2025-05-02,no_touchpoint
C06954,Indonesia,2025-06-15,converter
C06955,Indonesia,2025-09-04,no_touchpoint
C06956,Indonesia,2025-06-26,no_touchpoint
C06957,Indonesia,2025-10-23,non_converter
C06958,Indonesia,2025-04-20,non_converter
C06959,Indonesia,2025-05-15,converter
C06960,Thailand,2025-03-02,no_touchpoint
C06961,Thailand,2025-12-02,non_converter
C06962,Indonesia,2025-06-22,non_converter
C06963,Indonesia,2025-04-06,converter
C06964,Thailand,2025-09-07,converter
C06965,Thailand,2025-08-22,converter
C06966,Singapore,2025-12-09,non_converter
C06967,Indonesia,2025-09-23,converter
C06968,Indonesia,2025-07-07,non_converter
C06969,Singapore,2025-01-14,converter
C06970,Indonesia,2025-03-06,non_converter
C06971,Thailand,2025-08-23,no_touchpoint
