booking_id,customer_id,booking_timestamp,booking_value,attributed_campaign_id
B004829,C05293,2025-07-18 20:00:00,341.55,CMP004
B004830,C05294,2025-10-09 10:00:00,100.0,CMP002
B004831,C05294,2025-10-16 17:00:00,168.2,CMP003
B004832,C05296,2025-08-23 10:00:00,344.59,CMP003
B004833,C05296,2025-10-22 17:00:00,143.86,
B004834,C05296,2025-11-06 02:00:00,308.37,CMP003
B004835,C05298,2025-05-10 11:00:00,312.46,
B004836,C05300,2025-03-19 07:00:00,112.57,CMP001
B004837,C05301,2025-05-11 07:00:00,246.07,CMP004
B004838,C05305,2025-11-21 15:00:00,507.27,CMP004
B004839,C05307,2025-04-17 10:00:00,287.16,CMP003
B004840,C05308,2025-08-09 19:00:00,534.18,
B004841,C05311,2025-09-14 04:00:00,289.65,
B004842,C05311,2025-10-29 16:00:00,726.41,CMP004
B004843,C05311,2025-11-12 19:00:00,204.82,CMP002
B004844,C05314,2025-10-01 04:00:00,101.89,CMP002
B004845,C05314,2025-10-22 16:00:00,446.39,CMP003
B004846,C05314,2025-10-30 01:00:00,268.81,CMP004
B004847,C05314,2025-11-06 09:00:00,156.14,CMP003
B004848,C05316,2025-07-25 14:00:00,126.45,CMP002
B004849,C05316,2025-08-24 20:00:00,253.4,CMP001
B004850,C05316,2025-11-22 21:00:00,230.37,
B004851,C05316,2025-12-07 09:00:00,226.7,CMP005
B004852,C05318,2025-09-04 03:00:00,303.91,CMP003
B004853,C05323,2025-09-21 11:00:00,385.69,CMP002
B004854,C05323,2025-10-12 14:00:00,307.12,CMP003
B004855,C05323,2025-11-02 23:00:00,221.99,CMP001
B004856,C05324,2025-10-04 03:00:00,365.07,CMP004
B004857,C05326,2025-05-12 13:00:00,216.26,CMP002
B004858,C05327,2025-11-26 12:00:00,531.03,CMP001
B004859,C05327,2025-12-03 17:00:00,239.73,CMP002
B004860,C05328,2025-08-25 10:00:00,697.8,CMP002
B004861,C05328,2025-09-24 14:00:00,163.05,CMP004
B004862,C05328,2025-11-08 19:00:00,295.8,
B004863,C05331,2025-03-15 16:00:00,149.48,CMP003
B004864,C05331,2025-05-14 18:00:00,383.66,CMP003
B004865,C05331,2025-06-04 20:00:00,215.42,CMP003
B004866,C05331,2025-06-26 06:00:00,937.11,
B004867,C05333,2025-07-07 18:00:00,584.05,CMP002
B004868,C05335,2025-09-19 18:00:00,164.29,CMP002
B004869,C05335,2025-11-18 20:00:00,663.17,CMP002
B004870,C05341,2025-04-14 17:00:00,305.59,CMP001
B004871,C05342,2025-04-07 18:00:00,233.9,
B004872,C05344,2025-08-19 06:00:00,953.25,CMP004
B004873,C05344,2025-09-18 11:00:00,387.27,CMP003
B004874,C05344,2025-11-17 23:00:00,102.05,CMP005
B004875,C05345,2025-12-05 17:00:00,115.14,CMP002
B004876,C05346,2025-09-16 02:00:00,105.96,CMP005
B004877,C05346,2025-12-15 09:00:00,562.28,CMP005
B004878,C05348,2025-08-09 07:00:00,447.83,CMP001
B004879,C05353,2025-04-15 11:00:00,100.0,
B004880,C05353,2025-04-22 17:00:00,339.8,CMP004
B004881,C05353,2025-05-06 23:00:00,100.0,CMP003
B004882,C05355,2025-09-28 09:00:00,332.14,CMP001
B004883,C05355,2025-12-27 15:00:00,563.47,CMP002
B004884,C05357,2025-03-18 12:00:00,191.82,CMP005
B004885,C05360,2025-10-04 10:00:00,259.09,CMP002
B004886,C05362,2025-12-25 20:00:00,377.8,CMP001
B004887,C05363,2025-05-27 15:00:00,226.04,CMP003
B004888,C05366,2025-06-24 04:00:00,637.78,CMP001
B004889,C05366,2025-07-01 06:00:00,684.35,CMP004
B004890,C05366,2025-08-30 10:00:00,263.36,
B004891,C05366,2025-10-29 11:00:00,164.13,CMP004
B004892,C05378,2025-02-08 05:00:00,339.01,CMP002
B004893,C05380,2025-12-26 06:00:00,187.17,
B004894,C05381,2025-04-30 20:00:00,111.64,
B004895,C05385,2025-03-27 19:00:00,100.0,CMP001
B004896,C05387,2025-11-06 06:00:00,258.22,CMP001
B004897,C05387,2025-11-27 09:00:00,397.48,CMP002
B004898,C05387,2025-12-27 15:00:00,253.22,CMP004
B004899,C05388,2025-10-14 17:00:00,495.45,
B004900,C05389,2025-04-03 14:00:00,198.44,CMP001
B004901,C05392,2025-05-15 14:00:00,205.35,CMP002
B004902,C05393,2025-10-17 07:00:00,110.54,CMP004
B004903,C05395,2025-07-20 08:00:00,832.24,CMP003
B004904,C05396,2025-06-04 07:00:00,488.72,CMP002
B004905,C05397,2025-11-15 06:00:00,153.4,CMP002
B004906,C05399,2025-02-17 07:00:00,515.34,CMP001
B004907,C05400,2025-07-27 11:00:00,502.64,CMP001
B004908,C05401,2025-04-17 17:00:00,323.51,CMP003
B004909,C05403,2025-08-19 18:00:00,418.87,CMP002
B004910,C05403,2025-09-09 23:00:00,128.62,CMP002
B004911,C05403,2025-09-24 05:00:00,216.2,CMP003
B004912,C05403,2025-11-23 10:00:00,521.68,CMP001
B004913,C05405,2025-08-15 14:00:00,678.6,CMP002
B004914,C05406,2025-08-14 05:00:00,149.72,CMP005
B004915,C05407,2025-05-27 11:00:00,268.9,
B004916,C05409,2025-12-12 02:00:00,364.55,CMP001
B004917,C05412,2025-08-29 06:00:00,183.23,CMP002
B004918,C05412,2025-09-19 08:00:00,247.53,CMP002
B004919,C05416,2025-01-28 05:00:00,600.01,CMP001
B004920,C05416,2025-02-04 10:00:00,262.04,CMP001
B004921,C05419,2025-03-26 05:00:00,166.47,CMP002
B004922,C05419,2025-04-09 13:00:00,100.0,CMP004
B004923,C05421,2025-02-13 04:00:00,552.63,CMP003
B004924,C05421,2025-03-30 12:00:00,294.72,CMP005
B004925,C05421,2025-04-06 14:00:00,519.41,CMP002
B004926,C05424,2025-03-13 07:00:00,137.88,CMP004
B004927,C05424,2025-03-27 11:00:00,249.7,CMP004
B004928,C05424,2025-06-25 16:00:00,221.78,
B004929,C05424,2025-07-09 20:00:00,1169.71,CMP002
B004930,C05425,2025-10-20 07:00:00,606.69,CMP004
B004931,C05425,2025-12-04 15:00:00,210.13,CMP004
B004932,C05426,2025-07-28 10:00:00,243.24,CMP005
B004933,C05427,2025-10-07 16:00:00,217.78,
B004934,C05431,2025-10-05 07:00:00,229.24,CMP002
B004935,C05431,2025-12-04 17:00:00,135.7,
B004936,C05434,2025-02-13 14:00:00,469.66,CMP004
B004937,C05434,2025-03-31 02:00:00,227.45,CMP001
B004938,C05434,2025-05-15 09:00:00,295.36,CMP001
B004939,C05434,2025-06-14 19:00:00,359.11,CMP003
B004940,C05435,2025-09-19 17:00:00,828.01,
B004941,C05437,2025-09-08 15:00:00,224.29,CMP003
B004942,C05437,2025-09-23 02:00:00,150.26,CMP003
B004943,C05437,2025-10-23 08:00:00,309.95,CMP001
B004944,C05437,2025-11-06 16:00:00,199.26,CMP002
B004945,C05438,2025-10-30 02:00:00,355.54,
B004946,C05438,2025-11-29 11:00:00,153.41,CMP003
B004947,C05439,2025-12-04 18:00:00,496.8,CMP002
B004948,C05439,2025-12-11 20:00:00,100.0,CMP002
B004949,C05439,2025-12-19 08:00:00,411.98,CMP001
B004950,C05440,2025-05-19 20:00:00,179.2,CMP003
B004951,C05440,2025-08-18 06:00:00,399.29,
B004952,C05440,2025-09-01 08:00:00,130.16,CMP003
B004953,C05442,2025-08-27 03:00:00,525.2,CMP005
B004954,C05445,2025-11-01 18:00:00,839.46,CMP002
B004955,C05447,2025-05-11 13:00:00,408.44,CMP005
B004956,C05448,2025-07-10 17:00:00,221.27,CMP001
B004957,C05449,2025-08-31 04:00:00,207.01,
B004958,C05449,2025-09-21 07:00:00,413.38,CMP004
B004959,C05451,2025-09-25 14:00:00,308.06,CMP001
B004960,C05452,2025-11-16 02:00:00,1145.67,CMP001
B004961,C05456,2025-03-03 11:00:00,439.67,CMP004
B004962,C05456,2025-03-24 12:00:00,319.26,CMP003
B004963,C05456,2025-04-01 00:00:00,201.97,CMP002
B004964,C05456,2025-05-31 05:00:00,456.82,CMP001
B004965,C05457,2025-01-23 14:00:00,231.86,CMP002
B004966,C05457,2025-03-24 19:00:00,603.16,CMP004
B004967,C05459,2025-12-01 10:00:00,191.69,CMP001
B004968,C05462,2025-03-15 10:00:00,755.34,CMP001
B004969,C05464,2025-08-24 09:00:00,100.0,CMP001
B004970,C05466,2025-07-20 11:00:00,421.73,CMP003
B004971,C05466,2025-10-18 18:00:00,300.13,
B004972,C05466,2025-12-02 20:00:00,336.59,CMP002
B004973,C05466,2025-12-16 23:00:00,257.94,CMP003
B004974,C05467,2025-05-23 18:00:00,517.44,CMP004
B004975,C05467,2025-07-22 19:00:00,431.57,
B004976,C05467,2025-08-12 21:00:00,969.33,
B004977,C05468,2025-08-28 03:00:00,145.46,
B004978,C05469,2025-12-24 08:00:00,400.61,CMP004
B004979,C05472,2025-11-15 16:00:00,250.01,CMP002
B004980,C05474,2025-12-08 16:00:00,849.03,CMP001
B004981,C05475,2025-04-01 12:00:00,206.8,CMP002
B004982,C05476,2025-04-18 02:00:00,405.16,CMP001
B004983,C05477,2025-10-03 08:00:00,555.46,CMP001
B004984,C05479,2025-10-22 14:00:00,101.82,CMP003
B004985,C05479,2025-10-29 18:00:00,554.85,CMP001
B004986,C05479,2025-11-06 00:00:00,137.25,CMP005
B004987,C05481,2025-12-08 20:00:00,180.05,
B004988,C05483,2025-08-06 10:00:00,156.17,
B004989,C05484,2025-09-22 07:00:00,154.39,CMP003
B004990,C05485,2025-04-23 01:00:00,557.58,CMP002
B004991,C05486,2025-04-22 10:00:00,380.65,CMP002
B004992,C05486,2025-04-29 16:00:00,809.01,CMP001
B004993,C05488,2025-02-24 03:00:00,186.68,CMP001
B004994,C05488,2025-04-25 07:00:00,140.52,CMP005
B004995,C05488,2025-05-16 13:00:00,139.54,CMP004
B004996,C05491,2025-11-19 07:00:00,164.66,CMP003
B004997,C05491,2025-12-03 12:00:00,304.57,CMP003
B004998,C05491,2025-12-18 00:00:00,467.93,CMP001
B004999,C05492,2025-05-14 09:00:00,357.98,
B005000,C05493,2025-06-15 15:00:00,227.92,CMP001
B005001,C05495,2025-10-23 12:00:00,100.42,CMP004
B005002,C05495,2025-11-22 13:00:00,715.27,
B005003,C05495,2025-11-29 20:00:00,226.9,CMP001
B005004,C05496,2025-11-07 03:00:00,243.41,
B005005,C05498,2025-03-26 09:00:00,877.38,CMP003
B005006,C05502,2025-05-25 04:00:00,262.41,CMP001
B005007,C05504,2025-08-14 01:00:00,332.33,CMP003
B005008,C05506,2025-10-31 12:00:00,357.59,CMP004
B005009,C05506,2025-11-30 17:00:00,409.99,CMP005
B005010,C05510,2025-07-13 11:00:00,553.9,CMP002
B005011,C05511,2025-04-01 14:00:00,362.81,CMP003
B005012,C05512,2025-12-04 20:00:00,793.19,CMP003
B005013,C05513,2025-05-12 13:00:00,254.83,
B005014,C05514,2025-09-25 13:00:00,358.05,CMP001
B005015,C05516,2025-06-08 01:00:00,203.82,CMP003
B005016,C05517,2025-12-23 20:00:00,957.1,CMP002
B005017,C05519,2025-11-29 05:00:00,153.64,CMP002
B005018,C05519,2025-12-06 15:00:00,323.75,CMP002
B005019,C05523,2025-06-08 04:00:00,201.17,CMP001
B005020,C05523,2025-07-08 06:00:00,617.4,CMP003
B005021,C05523,2025-08-22 12:00:00,121.14,CMP003
B005022,C05523,2025-09-05 15:00:00,787.71,CMP003
B005023,C05524,2025-07-22 13:00:00,572.66,
B005024,C05524,2025-08-21 20:00:00,419.09,CMP005
B005025,C05524,2025-09-04 23:00:00,261.37,CMP003
B005026,C05527,2025-02-13 02:00:00,274.09,CMP003
B005027,C05528,2025-08-13 08:00:00,115.54,CMP001
B005028,C05528,2025-09-12 20:00:00,1196.58,CMP003
B005029,C05529,2025-05-31 03:00:00,288.38,CMP003
B005030,C05530,2025-02-22 08:00:00,907.69,CMP003
B005031,C05530,2025-03-15 19:00:00,337.67,CMP004
B005032,C05530,2025-06-13 21:00:00,384.38,
B005033,C05530,2025-08-13 00:00:00,184.45,
B005034,C05531,2025-09-05 07:00:00,100.74,CMP001
B005035,C05533,2025-06-29 08:00:00,152.98,CMP002
B005036,C05535,2025-12-07 12:00:00,519.63,CMP002
B005037,C05536,2025-06-10 15:00:00,365.76,
B005038,C05536,2025-07-10 22:00:00,480.86,
B005039,C05540,2025-12-25 18:00:00,400.3,CMP002
B005040,C05542,2025-12-23 09:00:00,828.46,CMP003
B005041,C05543,2025-09-08 15:00:00,163.77,CMP003
B005042,C05543,2025-10-09 00:00:00,178.2,CMP005
B005043,C05543,2025-12-08 02:00:00,415.28,CMP001
B005044,C05546,2025-09-29 02:00:00,122.83,CMP005
B005045,C05547,2025-06-02 03:00:00,100.0,CMP005
B005046,C05548,2025-04-14 09:00:00,130.51,CMP001
B005047,C05549,2025-11-18 10:00:00,859.04,CMP004
B005048,C05551,2025-03-07 03:00:00,550.0,CMP003
B005049,C05555,2025-08-17 07:00:00,133.47,CMP005
B005050,C05556,2025-10-08 15:00:00,442.15,CMP004
B005051,C05557,2025-02-18 02:00:00,529.66,CMP001
B005052,C05558,2025-01-26 15:00:00,128.61,CMP004
B005053,C05559,2025-04-07 01:00:00,130.11,CMP004
B005054,C05560,2025-08-24 04:00:00,522.79,CMP004
B005055,C05560,2025-10-23 11:00:00,228.43,CMP002
B005056,C05560,2025-12-22 20:00:00,372.57,CMP003
B005057,C05563,2025-10-25 07:00:00,176.18,CMP002
B005058,C05565,2025-08-17 16:00:00,417.73,CMP001
B005059,C05565,2025-08-24 20:00:00,206.4,CMP002
B005060,C05565,2025-09-08 03:00:00,540.02,CMP003
B005061,C05565,2025-09-29 05:00:00,395.4,CMP003
B005062,C05568,2025-03-24 17:00:00,128.09,
B005063,C05568,2025-04-07 23:00:00,296.39,CMP004
B005064,C05568,2025-07-07 01:00:00,187.76,
B005065,C05568,2025-07-28 13:00:00,197.08,CMP002
B005066,C05570,2025-05-19 16:00:00,173.83,CMP004
B005067,C05571,2025-02-25 20:00:00,857.94,CMP003
B005068,C05572,2025-07-13 17:00:00,401.25,CMP002
B005069,C05574,2025-03-01 04:00:00,336.87,CMP003
B005070,C05575,2025-09-05 02:00:00,143.25,
B005071,C05575,2025-09-19 06:00:00,478.74,CMP004
B005072,C05580,2025-07-03 19:00:00,873.06,CMP005
B005073,C05581,2025-07-27 19:00:00,910.83,
B005074,C05582,2025-09-03 08:00:00,236.05,CMP002
B005075,C05582,2025-09-10 15:00:00,296.28,CMP001
B005076,C05583,2025-04-08 05:00:00,273.98,
B005077,C05585,2025-04-19 06:00:00,201.26,
B005078,C05586,2025-04-28 18:00:00,186.27,
B005079,C05589,2025-11-23 15:00:00,919.61,CMP005
B005080,C05590,2025-09-21 18:00:00,163.77,CMP004
B005081,C05590,2025-10-22 06:00:00,429.46,CMP004
B005082,C05590,2025-11-05 07:00:00,144.31,CMP001
B005083,C05590,2025-11-12 11:00:00,188.55,CMP001
B005084,C05592,2025-10-01 03:00:00,506.72,CMP001
B005085,C05593,2025-05-24 09:00:00,454.89,CMP004
B005086,C05593,2025-07-08 17:00:00,326.42,CMP004
B005087,C05595,2025-11-25 14:00:00,142.6,CMP005
B005088,C05599,2025-04-01 01:00:00,355.81,
B005089,C05603,2025-12-22 20:00:00,195.91,CMP003
B005090,C05604,2025-09-28 02:00:00,147.48,
B005091,C05605,2025-06-21 03:00:00,100.0,
B005092,C05609,2025-08-01 18:00:00,374.26,
B005093,C05609,2025-09-30 19:00:00,817.45,CMP004
B005094,C05609,2025-10-15 04:00:00,191.42,CMP002
B005095,C05611,2025-10-29 04:00:00,327.17,CMP003
B005096,C05611,2025-12-13 07:00:00,195.52,CMP004
B005097,C05613,2025-06-15 02:00:00,211.6,CMP004
B005098,C05615,2025-11-04 08:00:00,507.82,CMP004
B005099,C05615,2025-11-18 19:00:00,520.01,CMP003
B005100,C05616,2025-03-24 09:00:00,987.29,CMP005
B005101,C05616,2025-03-31 17:00:00,408.24,CMP002
B005102,C05616,2025-04-14 19:00:00,238.35,CMP002
B005103,C05617,2025-03-27 14:00:00,139.87,CMP005
B005104,C05618,2025-05-19 04:00:00,869.73,CMP004
B005105,C05620,2025-02-27 07:00:00,655.07,CMP002
B005106,C05620,2025-03-20 19:00:00,798.12,CMP001
B005107,C05620,2025-03-28 00:00:00,272.13,CMP002
B005108,C05620,2025-04-18 12:00:00,225.95,CMP002
B005109,C05621,2025-11-28 14:00:00,100.0,CMP003
B005110,C05621,2025-12-19 16:00:00,401.1,CMP001
B005111,C05622,2025-06-16 14:00:00,278.33,CMP004
B005112,C05625,2025-08-04 04:00:00,528.47,CMP002
B005113,C05625,2025-10-03 13:00:00,432.59,CMP001
B005114,C05626,2025-10-31 14:00:00,291.28,CMP003
B005115,C05626,2025-11-14 21:00:00,100.0,CMP003
B005116,C05626,2025-12-06 00:00:00,221.82,CMP004
B005117,C05628,2025-02-28 08:00:00,412.41,CMP002
B005118,C05628,2025-04-29 13:00:00,383.08,CMP004
B005119,C05628,2025-05-29 15:00:00,302.94,CMP002
B005120,C05629,2025-09-04 17:00:00,416.33,
B005121,C05629,2025-09-11 22:00:00,115.37,CMP002
B005122,C05629,2025-11-11 06:00:00,316.47,CMP001
B005123,C05637,2025-03-20 01:00:00,157.7,CMP004
B005124,C05638,2025-12-02 19:00:00,565.72,CMP002
B005125,C05638,2025-12-24 07:00:00,228.41,CMP002
B005126,C05638,2025-12-31 10:00:00,588.44,CMP004
B005127,C05640,2025-07-15 20:00:00,141.29,CMP003
B005128,C05640,2025-07-22 23:00:00,435.68,CMP003
B005129,C05640,2025-09-06 09:00:00,121.19,CMP003
B005130,C05640,2025-10-06 19:00:00,305.69,CMP005
B005131,C05641,2025-12-17 09:00:00,321.94,CMP003
B005132,C05643,2025-04-06 14:00:00,239.05,
B005133,C05643,2025-05-06 16:00:00,251.88,CMP004
B005134,C05643,2025-05-27 19:00:00,438.57,CMP001
B005135,C05646,2025-05-28 10:00:00,522.44,CMP005
B005136,C05646,2025-06-18 15:00:00,560.64,CMP004
B005137,C05646,2025-07-19 00:00:00,315.46,CMP001
B005138,C05646,2025-09-17 05:00:00,237.57,CMP001
B005139,C05648,2025-07-02 16:00:00,1277.46,CMP004
B005140,C05653,2025-06-20 11:00:00,268.72,CMP004
B005141,C05654,2025-05-26 18:00:00,1107.61,CMP002
B005142,C05656,2025-02-17 18:00:00,100.0,CMP001
B005143,C05656,2025-04-19 00:00:00,358.16,
B005144,C05656,2025-04-26 08:00:00,548.29,CMP004
B005145,C05656,2025-07-25 10:00:00,604.65,CMP001
B005146,C05659,2025-03-12 06:00:00,190.77,CMP004
B005147,C05659,2025-05-11 18:00:00,176.31,CMP002
B005148,C05659,2025-06-10 21:00:00,116.58,CMP001
B005149,C05660,2025-02-11 08:00:00,164.32,CMP002
B005150,C05662,2025-09-15 08:00:00,113.39,
B005151,C05662,2025-10-06 15:00:00,380.56,CMP004
B005152,C05662,2025-10-20 18:00:00,591.73,CMP004
B005153,C05662,2025-12-05 01:00:00,322.83,CMP001
B005154,C05663,2025-10-05 07:00:00,464.18,CMP001
B005155,C05664,2025-02-21 20:00:00,883.78,CMP003
B005156,C05664,2025-04-08 01:00:00,245.13,CMP004
B005157,C05664,2025-05-08 02:00:00,354.87,CMP002
B005158,C05664,2025-05-15 03:00:00,154.55,CMP004
B005159,C05668,2025-03-08 03:00:00,345.58,CMP001
B005160,C05669,2025-06-29 12:00:00,162.28,CMP004
B005161,C05669,2025-08-14 00:00:00,249.95,CMP005
B005162,C05669,2025-11-12 01:00:00,455.36,
B005163,C05669,2025-11-19 07:00:00,177.34,CMP003
B005164,C05672,2025-07-05 13:00:00,368.43,
B005165,C05673,2025-02-06 15:00:00,718.82,CMP003
B005166,C05674,2025-06-20 06:00:00,187.42,CMP003
B005167,C05674,2025-09-18 15:00:00,102.31,CMP002
B005168,C05674,2025-10-09 19:00:00,283.95,CMP002
B005169,C05675,2025-10-14 16:00:00,653.68,CMP004
B005170,C05676,2025-12-21 15:00:00,102.41,CMP001
B005171,C05677,2025-07-11 09:00:00,315.83,CMP004
B005172,C05679,2025-08-20 15:00:00,693.3,CMP005
B005173,C05681,2025-08-01 14:00:00,291.69,CMP003
B005174,C05682,2025-05-30 13:00:00,227.07,CMP005
B005175,C05684,2025-09-02 06:00:00,216.79,CMP004
B005176,C05684,2025-10-02 17:00:00,647.7,CMP001
B005177,C05686,2025-08-29 10:00:00,268.59,CMP003
B005178,C05686,2025-09-19 21:00:00,554.39,CMP003
B005179,C05686,2025-10-20 02:00:00,154.03,CMP004
B005180,C05687,2025-07-04 06:00:00,190.42,CMP002
B005181,C05690,2025-11-07 05:00:00,821.73,CMP001
B005182,C05690,2025-12-22 11:00:00,148.88,CMP001
B005183,C05692,2025-07-29 16:00:00,112.92,CMP005
B005184,C05697,2025-12-20 13:00:00,152.4,CMP001
B005185,C05700,2025-02-09 10:00:00,269.45,
B005186,C05700,2025-02-23 20:00:00,240.62,CMP002
B005187,C05700,2025-03-03 00:00:00,105.44,CMP001
B005188,C05703,2025-07-24 06:00:00,291.84,
B005189,C05705,2025-10-10 18:00:00,302.74,CMP001
B005190,C05707,2025-02-21 15:00:00,706.5,CMP001
B005191,C05712,2025-03-30 01:00:00,158.2,CMP002
B005192,C05712,2025-05-29 07:00:00,107.86,CMP004
B005193,C05712,2025-06-28 10:00:00,100.0,CMP002
B005194,C05712,2025-07-19 12:00:00,316.9,CMP003
B005195,C05713,2025-06-22 04:00:00,247.72,CMP002
B005196,C05718,2025-04-22 10:00:00,1155.69,CMP003
B005197,C05719,2025-04-04 17:00:00,100.76,CMP003
B005198,C05719,2025-06-04 01:00:00,401.06,
B005199,C05720,2025-02-20 17:00:00,203.86,CMP004
B005200,C05720,2025-04-21 22:00:00,265.18,CMP001
B005201,C05720,2025-04-29 00:00:00,289.28,CMP004
B005202,C05720,2025-06-28 06:00:00,362.36,
B005203,C05721,2025-08-06 02:00:00,416.56,CMP004
B005204,C05722,2025-12-31 06:00:00,260.9,CMP003
B005205,C05723,2025-08-20 09:00:00,253.15,CMP005
B005206,C05725,2025-07-23 20:00:00,221.16,CMP004
B005207,C05726,2025-05-26 07:00:00,315.99,
B005208,C05726,2025-08-24 10:00:00,388.88,CMP005
B005209,C05726,2025-10-23 12:00:00,299.04,CMP002
B005210,C05727,2025-12-26 09:00:00,336.45,CMP003
B005211,C05728,2025-12-16 18:00:00,100.0,CMP004
B005212,C05729,2025-05-13 15:00:00,392.68,
B005213,C05730,2025-09-19 07:00:00,185.55,CMP002
B005214,C05730,2025-11-03 09:00:00,382.29,CMP005
B005215,C05731,2025-06-26 14:00:00,155.97,CMP004
B005216,C05732,2025-07-18 17:00:00,151.59,
B005217,C05732,2025-09-16 18:00:00,312.48,
B005218,C05732,2025-11-01 02:00:00,137.64,
B005219,C05735,2025-09-08 17:00:00,204.22,CMP004
B005220,C05735,2025-09-23 01:00:00,100.0,
B005221,C05735,2025-10-23 02:00:00,360.83,
B005222,C05736,2025-10-23 13:00:00,678.87,CMP003
B005223,C05739,2025-10-13 01:00:00,358.94,CMP001
B005224,C05740,2025-09-22 15:00:00,841.28,CMP002
B005225,C05740,2025-12-21 22:00:00,129.83,
B005226,C05743,2025-09-14 19:00:00,365.46,
B005227,C05744,2025-04-06 10:00:00,213.84,CMP002
B005228,C05744,2025-05-21 21:00:00,224.75,
B005229,C05744,2025-05-29 07:00:00,750.12,CMP002
B005230,C05745,2025-06-26 19:00:00,725.98,CMP003
B005231,C05745,2025-07-04 06:00:00,100.0,CMP004
B005232,C05745,2025-07-25 17:00:00,411.12,CMP002
B005233,C05745,2025-08-09 00:00:00,302.2,CMP003
B005234,C05747,2025-04-01 04:00:00,617.11,CMP003
B005235,C05750,2025-08-07 08:00:00,295.07,CMP004
B005236,C05755,2025-12-29 03:00:00,498.95,CMP003
B005237,C05756,2025-11-18 14:00:00,513.62,CMP002
B005238,C05757,2025-07-22 10:00:00,180.27,CMP001
B005239,C05759,2025-03-14 10:00:00,100.0,CMP002
B005240,C05759,2025-06-12 14:00:00,346.73,
B005241,C05759,2025-07-03 19:00:00,109.12,CMP002
B005242,C05760,2025-12-03 08:00:00,138.42,CMP001
B005243,C05762,2025-11-02 06:00:00,132.04,
B005244,C05765,2025-04-23 18:00:00,174.52,CMP005
B005245,C05766,2025-06-24 03:00:00,221.32,CMP003
B005246,C05766,2025-08-08 12:00:00,123.21,CMP002
B005247,C05767,2025-02-24 07:00:00,221.96,CMP004
B005248,C05770,2025-05-15 11:00:00,268.28,CMP001
B005249,C05771,2025-04-07 02:00:00,225.21,
B005250,C05772,2025-06-26 06:00:00,515.09,CMP003
B005251,C05772,2025-08-25 12:00:00,100.0,CMP002
B005252,C05772,2025-09-24 18:00:00,160.13,CMP002
B005253,C05772,2025-10-02 00:00:00,916.94,CMP002
B005254,C05773,2025-10-28 17:00:00,479.01,
B005255,C05773,2025-12-27 18:00:00,183.29,
B005256,C05775,2025-02-25 20:00:00,464.05,CMP001
B005257,C05776,2025-07-16 09:00:00,900.2,CMP002
B005258,C05776,2025-08-06 18:00:00,209.66,CMP004
B005259,C05777,2025-04-12 19:00:00,328.08,CMP002
B005260,C05778,2025-11-28 16:00:00,180.84,
B005261,C05779,2025-11-28 16:00:00,106.11,CMP001
B005262,C05781,2025-08-26 13:00:00,234.26,CMP002
B005263,C05781,2025-09-02 16:00:00,100.0,CMP003
B005264,C05781,2025-12-01 19:00:00,804.15,
B005265,C05785,2025-10-15 16:00:00,421.88,CMP002
B005266,C05790,2025-09-03 20:00:00,705.32,CMP002
B005267,C05790,2025-10-18 21:00:00,667.3,
B005268,C05790,2025-10-26 07:00:00,866.5,CMP001
B005269,C05793,2025-07-24 09:00:00,118.88,
B005270,C05795,2025-12-16 08:00:00,244.41,CMP002
B005271,C05798,2025-03-20 01:00:00,836.69,
B005272,C05799,2025-07-10 01:00:00,249.37,CMP003
B005273,C05799,2025-07-24 02:00:00,317.64,CMP002
B005274,C05799,2025-09-22 08:00:00,171.39,CMP003
B005275,C05799,2025-11-06 18:00:00,312.5,CMP003
B005276,C05800,2025-09-28 03:00:00,464.46,CMP004
B005277,C05802,2025-03-30 03:00:00,100.0,CMP001
B005278,C05803,2025-10-03 09:00:00,940.31,CMP003
B005279,C05809,2025-04-20 07:00:00,428.62,
B005280,C05812,2025-12-24 02:00:00,514.39,CMP002
B005281,C05813,2025-10-08 12:00:00,277.5,CMP002
B005282,C05814,2025-04-21 15:00:00,267.67,CMP004
B005283,C05814,2025-05-12 16:00:00,171.42,CMP003
B005284,C05817,2025-12-31 13:00:00,137.65,CMP004
B005285,C05818,2025-12-15 12:00:00,100.0,CMP002
B005286,C05820,2025-03-02 13:00:00,319.31,CMP001
B005287,C05820,2025-04-02 00:00:00,146.98,CMP005
B005288,C05820,2025-04-09 05:00:00,140.77,CMP005
B005289,C05821,2025-03-31 01:00:00,455.76,CMP002
B005290,C05821,2025-06-29 09:00:00,185.3,CMP005
B005291,C05824,2025-05-07 16:00:00,100.0,CMP002
B005292,C05825,2025-05-21 06:00:00,392.47,CMP002
B005293,C05826,2025-05-26 06:00:00,359.48,CMP001
