touchpoint_id,customer_id,timestamp,channel_id,campaign_id
T026846,C06634,2025-02-17 23:00:00,CH02,CMP003
T026847,C06634,2025-03-04 19:00:00,CH05,
T026848,C06634,2025-03-13 05:00:00,CH03,CMP005
T026849,C06634,2025-03-14 07:00:00,CH04,
T026850,C06634,2025-03-14 11:00:00,CH02,CMP004
T026851,C06634,2025-03-14 16:00:00,CH01,CMP002
T026852,C06634,2025-04-06 17:00:00,CH04,
T026853,C06634,2025-04-11 17:00:00,CH01,CMP001
T026854,C06634,2025-04-24 20:00:00,CH03,CMP005
T026855,C06634,2025-05-08 19:00:00,CH02,CMP003
T026856,C06634,2025-05-08 21:00:00,CH05,
T026857,C06635,2025-08-01 10:00:00,CH01,CMP002
T026858,C06635,2025-08-03 12:00:00,CH02,CMP004
T026859,C06635,2025-08-03 22:00:00,CH05,
T026860,C06636,2025-09-01 00:00:00,CH02,CMP004
T026861,C06637,2025-02-17 15:00:00,CH02,CMP003
T026862,C06638,2025-05-18 17:00:00,CH02,CMP003
T026863,C06638,2025-05-19 17:00:00,CH01,CMP001
T026864,C06639,2025-10-07 20:00:00,CH01,CMP001
T026865,C06639,2025-10-09 06:00:00,CH03,CMP005
T026866,C06639,2025-10-09 22:00:00,CH04,
T026867,C06639,2025-10-11 16:00:00,CH02,CMP003
T026868,C06639,2025-10-13 03:00:00,CH02,CMP004
T026869,C06640,2025-11-11 08:00:00,CH01,CMP002
T026870,C06640,2025-11-11 15:00:00,CH01,CMP002
T026871,C06640,2025-11-13 10:00:00,CH01,CMP001
T026872,C06640,2025-11-13 17:00:00,CH03,CMP005
T026873,C06640,2025-11-14 13:00:00,CH04,
T026874,C06641,2025-10-18 14:00:00,CH01,CMP001
T026875,C06641,2025-10-30 15:00:00,CH04,
T026876,C06641,2025-11-05 08:00:00,CH01,CMP001
T026877,C06641,2025-11-10 02:00:00,CH05,
T026878,C06641,2025-11-14 07:00:00,CH01,CMP002
T026879,C06641,2025-11-15 09:00:00,CH04,
T026880,C06642,2025-09-05 09:00:00,CH04,
T026881,C06642,2025-09-17 05:00:00,CH05,
T026882,C06643,2025-02-09 07:00:00,CH03,CMP005
T026883,C06643,2025-02-22 03:00:00,CH04,
T026884,C06644,2025-07-27 09:00:00,CH03,CMP005
T026885,C06644,2025-08-03 16:00:00,CH01,CMP001
T026886,C06644,2025-08-18 08:00:00,CH01,CMP002
T026887,C06644,2025-08-19 01:00:00,CH02,CMP004
T026888,C06644,2025-08-21 21:00:00,CH01,CMP002
T026889,C06644,2025-08-22 19:00:00,CH05,
T026890,C06645,2025-02-13 02:00:00,CH03,CMP005
T026891,C06645,2025-02-22 00:00:00,CH04,
T026892,C06645,2025-03-02 10:00:00,CH05,
T026893,C06645,2025-03-18 18:00:00,CH02,CMP004
T026894,C06645,2025-04-01 08:00:00,CH01,CMP001
T026895,C06645,2025-04-02 03:00:00,CH03,CMP005
T026896,C06646,2025-09-25 03:00:00,CH04,
T026897,C06646,2025-09-26 12:00:00,CH05,
T026898,C06646,2025-09-27 01:00:00,CH02,CMP003
T026899,C06646,2025-09-28 19:00:00,CH05,
T026900,C06647,2025-08-19 08:00:00,CH04,
T026901,C06647,2025-08-19 18:00:00,CH05,
T026902,C06647,2025-08-20 17:00:00,CH05,
T026903,C06648,2025-03-08 03:00:00,CH02,CMP004
T026904,C06648,2025-03-08 10:00:00,CH05,
T026905,C06648,2025-03-09 06:00:00,CH02,CMP003
T026906,C06648,2025-03-10 06:00:00,CH02,CMP004
T026907,C06648,2025-03-12 08:00:00,CH04,
T026908,C06649,2025-05-30 16:00:00,CH04,
T026909,C06649,2025-06-09 01:00:00,CH02,CMP008
T026910,C06649,2025-06-10 04:00:00,CH01,CMP002
T026911,C06649,2025-06-25 16:00:00,CH01,CMP001
T026912,C06649,2025-07-07 09:00:00,CH03,CMP005
T026913,C06649,2025-07-11 15:00:00,CH04,
T026914,C06649,2025-07-14 10:00:00,CH01,CMP001
T026915,C06649,2025-07-14 19:00:00,CH01,CMP001
T026916,C06649,2025-07-15 13:00:00,CH02,CMP003
T026917,C06649,2025-07-21 14:00:00,CH03,CMP005
T026918,C06649,2025-07-22 04:00:00,CH04,
T026919,C06649,2025-07-24 09:00:00,CH01,CMP002
T026920,C06649,2025-07-25 22:00:00,CH02,CMP003
T026921,C06649,2025-07-26 10:00:00,CH05,
T026922,C06649,2025-08-05 20:00:00,CH04,
T026923,C06649,2025-08-21 08:00:00,CH01,CMP001
T026924,C06649,2025-08-23 17:00:00,CH02,CMP003
T026925,C06649,2025-08-31 02:00:00,CH02,CMP003
T026926,C06649,2025-09-02 01:00:00,CH03,CMP005
T026927,C06649,2025-09-04 05:00:00,CH03,CMP005
T026928,C06650,2025-10-31 03:00:00,CH02,CMP003
T026929,C06650,2025-11-04 06:00:00,CH01,CMP001
T026930,C06651,2025-03-12 18:00:00,CH02,CMP003
T026931,C06651,2025-03-17 08:00:00,CH02,CMP003
T026932,C06651,2025-03-21 06:00:00,CH01,CMP001
T026933,C06651,2025-03-23 00:00:00,CH01,CMP001
T026934,C06651,2025-03-25 04:00:00,CH04,
T026935,C06651,2025-03-29 11:00:00,CH02,CMP003
T026936,C06651,2025-03-29 14:00:00,CH01,CMP001
T026937,C06651,2025-03-29 19:00:00,CH02,CMP004
T026938,C06651,2025-04-01 01:00:00,CH01,CMP002
T026939,C06651,2025-04-01 13:00:00,CH02,CMP004
T026940,C06651,2025-04-02 14:00:00,CH05,
T026941,C06652,2025-07-08 10:00:00,CH02,CMP003
T026942,C06653,2025-07-18 09:00:00,CH05,
T026943,C06653,2025-07-19 09:00:00,CH02,CMP004
T026944,C06653,2025-07-20 04:00:00,CH02,CMP003
T026945,C06653,2025-07-25 11:00:00,CH05,
T026946,C06654,2025-05-08 09:00:00,CH04,
T026947,C06654,2025-05-19 12:00:00,CH02,CMP004
T026948,C06654,2025-05-20 19:00:00,CH05,
T026949,C06654,2025-05-23 13:00:00,CH01,CMP002
T026950,C06654,2025-06-09 14:00:00,CH03,CMP005
T026951,C06654,2025-06-10 23:00:00,CH05,
T026952,C06654,2025-07-08 22:00:00,CH03,CMP005
T026953,C06654,2025-07-15 08:00:00,CH02,CMP004
T026954,C06654,2025-07-19 14:00:00,CH02,CMP003
T026955,C06654,2025-07-21 02:00:00,CH01,CMP002
T026956,C06654,2025-07-22 11:00:00,CH01,CMP002
T026957,C06654,2025-07-22 19:00:00,CH03,CMP005
T026958,C06654,2025-08-24 05:00:00,CH02,CMP003
T026959,C06654,2025-09-02 14:00:00,CH05,
T026960,C06654,2025-09-03 16:00:00,CH01,CMP001
T026961,C06654,2025-09-06 18:00:00,CH02,CMP004
T026962,C06654,2025-09-11 00:00:00,CH02,CMP003
T026963,C06654,2025-09-13 06:00:00,CH02,CMP004
T026964,C06655,2025-04-22 06:00:00,CH01,CMP001
T026965,C06655,2025-04-22 22:00:00,CH04,
T026966,C06655,2025-04-24 07:00:00,CH05,
T026967,C06655,2025-04-25 02:00:00,CH01,CMP001
T026968,C06655,2025-04-26 09:00:00,CH02,CMP003
T026969,C06657,2025-02-20 13:00:00,CH03,CMP005
T026970,C06657,2025-02-25 05:00:00,CH02,CMP004
T026971,C06657,2025-04-06 10:00:00,CH04,
T026972,C06657,2025-04-28 16:00:00,CH01,CMP001
T026973,C06657,2025-05-02 04:00:00,CH05,
T026974,C06657,2025-05-02 15:00:00,CH04,
T026975,C06657,2025-05-04 04:00:00,CH01,CMP002
T026976,C06657,2025-05-05 00:00:00,CH02,CMP003
T026977,C06657,2025-05-05 09:00:00,CH03,CMP005
T026978,C06661,2025-08-19 16:00:00,CH04,
T026979,C06661,2025-08-22 02:00:00,CH01,CMP002
T026980,C06661,2025-09-12 00:00:00,CH04,
T026981,C06661,2025-09-19 08:00:00,CH01,CMP001
T026982,C06661,2025-10-21 03:00:00,CH01,CMP001
T026983,C06661,2025-10-26 13:00:00,CH02,CMP004
T026984,C06661,2025-10-28 02:00:00,CH02,CMP003
T026985,C06661,2025-10-29 02:00:00,CH04,
T026986,C06661,2025-10-29 13:00:00,CH05,
T026987,C06661,2025-10-30 06:00:00,CH03,CMP005
T026988,C06661,2025-11-01 18:00:00,CH01,CMP001
T026989,C06662,2025-08-23 23:00:00,CH02,CMP003
T026990,C06662,2025-08-26 00:00:00,CH01,CMP002
T026991,C06662,2025-08-27 08:00:00,CH05,
T026992,C06662,2025-08-30 14:00:00,CH04,
T026993,C06662,2025-08-31 18:00:00,CH02,CMP004
T026994,C06662,2025-09-02 03:00:00,CH02,CMP003
T026995,C06664,2025-01-19 15:00:00,CH05,
T026996,C06664,2025-01-20 16:00:00,CH01,CMP002
T026997,C06664,2025-01-23 12:00:00,CH04,
T026998,C06664,2025-01-24 06:00:00,CH01,CMP001
T026999,C06664,2025-01-25 06:00:00,CH04,
T027000,C06665,2025-03-18 21:00:00,CH04,
T027001,C06665,2025-03-20 10:00:00,CH05,
T027002,C06667,2025-08-01 04:00:00,CH01,CMP002
T027003,C06667,2025-08-16 04:00:00,CH04,
T027004,C06667,2025-08-17 23:00:00,CH04,
T027005,C06667,2025-08-19 13:00:00,CH05,
T027006,C06667,2025-08-23 17:00:00,CH01,CMP002
T027007,C06667,2025-09-21 11:00:00,CH02,CMP004
T027008,C06667,2025-09-23 22:00:00,CH04,
T027009,C06667,2025-09-24 23:00:00,CH03,CMP005
T027010,C06668,2025-06-03 23:00:00,CH01,CMP002
T027011,C06668,2025-06-13 18:00:00,CH02,CMP003
T027012,C06668,2025-06-16 23:00:00,CH02,CMP004
T027013,C06668,2025-06-18 14:00:00,CH04,
T027014,C06668,2025-06-21 04:00:00,CH02,CMP004
T027015,C06668,2025-07-01 16:00:00,CH01,CMP001
T027016,C06668,2025-07-12 20:00:00,CH04,
T027017,C06668,2025-07-16 05:00:00,CH02,CMP004
T027018,C06668,2025-07-17 11:00:00,CH05,
T027019,C06668,2025-07-18 12:00:00,CH01,CMP001
T027020,C06669,2025-04-07 17:00:00,CH05,
T027021,C06669,2025-04-19 09:00:00,CH05,
T027022,C06669,2025-04-21 11:00:00,CH03,CMP005
T027023,C06671,2025-08-29 20:00:00,CH05,
T027024,C06671,2025-09-05 05:00:00,CH01,CMP002
T027025,C06672,2025-03-26 20:00:00,CH01,CMP001
T027026,C06672,2025-04-05 18:00:00,CH01,CMP001
T027027,C06672,2025-04-10 03:00:00,CH01,CMP001
T027028,C06672,2025-04-21 12:00:00,CH01,CMP002
T027029,C06672,2025-04-22 02:00:00,CH01,CMP002
T027030,C06672,2025-04-25 23:00:00,CH02,CMP003
T027031,C06672,2025-04-26 21:00:00,CH01,CMP002
T027032,C06672,2025-04-26 22:00:00,CH01,CMP002
T027033,C06673,2025-12-22 18:00:00,CH05,
T027034,C06673,2025-12-24 16:00:00,CH05,
T027035,C06673,2025-12-26 11:00:00,CH03,CMP005
T027036,C06673,2025-12-29 09:00:00,CH01,CMP001
T027037,C06673,2025-12-29 13:00:00,CH01,CMP001
T027038,C06674,2025-11-16 01:00:00,CH01,CMP002
T027039,C06674,2025-11-16 17:00:00,CH04,
T027040,C06675,2025-07-18 23:00:00,CH01,CMP002
T027041,C06675,2025-07-21 07:00:00,CH02,CMP003
T027042,C06675,2025-07-23 05:00:00,CH02,CMP004
T027043,C06675,2025-07-24 19:00:00,CH04,
T027044,C06676,2025-04-28 14:00:00,CH04,
T027045,C06677,2025-04-27 16:00:00,CH05,
T027046,C06677,2025-05-08 07:00:00,CH01,CMP002
T027047,C06677,2025-05-08 14:00:00,CH02,CMP004
T027048,C06677,2025-05-08 22:00:00,CH01,CMP002
T027049,C06677,2025-05-10 02:00:00,CH05,
T027050,C06677,2025-05-10 07:00:00,CH02,CMP004
T027051,C06677,2025-05-21 18:00:00,CH04,
T027052,C06677,2025-05-23 13:00:00,CH01,CMP001
T027053,C06677,2025-06-05 07:00:00,CH04,
T027054,C06677,2025-06-06 16:00:00,CH01,CMP002
T027055,C06677,2025-06-07 02:00:00,CH01,CMP001
T027056,C06677,2025-06-07 13:00:00,CH01,CMP002
T027057,C06677,2025-06-07 18:00:00,CH02,CMP003
T027058,C06678,2025-03-31 05:00:00,CH04,
T027059,C06678,2025-04-04 11:00:00,CH04,
T027060,C06679,2025-05-15 08:00:00,CH04,
T027061,C06679,2025-05-16 07:00:00,CH02,CMP004
T027062,C06680,2025-09-24 01:00:00,CH02,CMP004
T027063,C06680,2025-10-05 22:00:00,CH04,
T027064,C06681,2025-09-29 03:00:00,CH02,CMP003
T027065,C06681,2025-10-09 08:00:00,CH04,
T027066,C06681,2025-10-14 00:00:00,CH02,CMP003
T027067,C06681,2025-10-16 06:00:00,CH05,
T027068,C06682,2025-11-16 09:00:00,CH01,CMP001
T027069,C06683,2025-07-03 19:00:00,CH01,CMP001
T027070,C06683,2025-07-12 05:00:00,CH04,
T027071,C06683,2025-07-17 09:00:00,CH02,CMP004
T027072,C06683,2025-07-27 23:00:00,CH01,CMP002
T027073,C06683,2025-07-29 14:00:00,CH01,CMP001
T027074,C06683,2025-08-22 08:00:00,CH02,CMP004
T027075,C06683,2025-08-23 20:00:00,CH02,CMP004
T027076,C06683,2025-09-03 18:00:00,CH05,
T027077,C06683,2025-09-07 20:00:00,CH04,
T027078,C06683,2025-09-09 09:00:00,CH02,CMP004
T027079,C06683,2025-10-12 18:00:00,CH01,CMP002
T027080,C06683,2025-10-13 14:00:00,CH05,
T027081,C06683,2025-10-16 23:00:00,CH02,CMP004
T027082,C06683,2025-10-20 09:00:00,CH01,CMP002
T027083,C06683,2025-10-21 16:00:00,CH02,CMP004
T027084,C06684,2025-11-10 09:00:00,CH01,CMP002
T027085,C06684,2025-11-29 11:00:00,CH01,CMP002
T027086,C06684,2025-12-02 21:00:00,CH05,
T027087,C06684,2025-12-10 04:00:00,CH05,
T027088,C06684,2025-12-12 07:00:00,CH05,
T027089,C06684,2025-12-14 20:00:00,CH01,CMP001
T027090,C06685,2025-06-16 08:00:00,CH02,CMP004
T027091,C06685,2025-06-20 23:00:00,CH01,CMP001
T027092,C06685,2025-06-22 17:00:00,CH02,CMP004
T027093,C06685,2025-06-24 00:00:00,CH02,CMP004
T027094,C06686,2025-07-31 23:00:00,CH02,CMP003
T027095,C06686,2025-08-06 03:00:00,CH02,CMP003
T027096,C06688,2025-10-03 05:00:00,CH01,CMP001
T027097,C06688,2025-10-14 08:00:00,CH02,CMP004
T027098,C06688,2025-10-24 13:00:00,CH04,
T027099,C06688,2025-10-24 20:00:00,CH02,CMP004
T027100,C06688,2025-10-28 09:00:00,CH01,CMP002
T027101,C06688,2025-11-18 05:00:00,CH05,
T027102,C06688,2025-11-28 14:00:00,CH05,
T027103,C06689,2025-09-07 17:00:00,CH05,
T027104,C06689,2025-09-09 06:00:00,CH05,
T027105,C06689,2025-09-11 18:00:00,CH01,CMP001
T027106,C06689,2025-09-12 16:00:00,CH05,
T027107,C06689,2025-09-13 02:00:00,CH02,CMP003
T027108,C06690,2025-01-14 00:00:00,CH02,CMP004
T027109,C06691,2025-02-11 18:00:00,CH05,
T027110,C06691,2025-02-13 00:00:00,CH01,CMP002
T027111,C06691,2025-02-15 22:00:00,CH01,CMP001
T027112,C06692,2025-06-13 06:00:00,CH02,CMP003
T027113,C06692,2025-06-17 00:00:00,CH03,CMP005
T027114,C06692,2025-06-17 09:00:00,CH05,
T027115,C06693,2025-03-21 23:00:00,CH04,
T027116,C06693,2025-03-28 20:00:00,CH04,
T027117,C06693,2025-04-01 03:00:00,CH01,CMP002
T027118,C06693,2025-04-02 18:00:00,CH03,CMP005
T027119,C06693,2025-04-03 19:00:00,CH01,CMP002
T027120,C06693,2025-04-08 10:00:00,CH02,CMP004
T027121,C06693,2025-04-08 21:00:00,CH02,CMP004
T027122,C06693,2025-04-09 10:00:00,CH01,CMP002
T027123,C06693,2025-04-27 07:00:00,CH05,
T027124,C06693,2025-04-28 17:00:00,CH01,CMP001
T027125,C06693,2025-07-02 01:00:00,CH01,CMP001
T027126,C06693,2025-07-07 21:00:00,CH02,CMP003
T027127,C06693,2025-07-19 04:00:00,CH05,
T027128,C06693,2025-07-25 11:00:00,CH05,
T027129,C06694,2025-03-05 18:00:00,CH01,CMP002
T027130,C06694,2025-03-07 11:00:00,CH04,
T027131,C06694,2025-03-08 08:00:00,CH02,CMP004
T027132,C06694,2025-03-09 03:00:00,CH05,
T027133,C06694,2025-03-09 04:00:00,CH02,CMP003
T027134,C06695,2025-07-04 06:00:00,CH02,CMP004
T027135,C06695,2025-07-06 19:00:00,CH02,CMP003
T027136,C06696,2025-10-22 12:00:00,CH01,CMP002
T027137,C06696,2025-10-28 13:00:00,CH02,CMP004
T027138,C06696,2025-11-05 02:00:00,CH04,
T027139,C06696,2025-11-09 13:00:00,CH01,CMP001
T027140,C06697,2025-01-25 03:00:00,CH01,CMP002
T027141,C06697,2025-02-05 05:00:00,CH04,
T027142,C06697,2025-02-13 23:00:00,CH01,CMP001
T027143,C06697,2025-02-19 09:00:00,CH02,CMP003
T027144,C06697,2025-02-21 16:00:00,CH02,CMP004
T027145,C06697,2025-02-22 17:00:00,CH01,CMP002
T027146,C06698,2025-10-01 00:00:00,CH01,CMP002
T027147,C06699,2025-04-21 15:00:00,CH05,
T027148,C06699,2025-04-22 15:00:00,CH01,CMP002
T027149,C06699,2025-04-24 11:00:00,CH04,
T027150,C06699,2025-04-25 05:00:00,CH04,
T027151,C06699,2025-04-27 14:00:00,CH02,CMP003
T027152,C06699,2025-05-18 22:00:00,CH01,CMP001
T027153,C06700,2025-01-23 16:00:00,CH01,CMP002
T027154,C06700,2025-01-25 17:00:00,CH04,
T027155,C06700,2025-01-26 03:00:00,CH02,CMP003
T027156,C06700,2025-01-27 01:00:00,CH02,CMP004
T027157,C06700,2025-01-28 11:00:00,CH03,CMP005
T027158,C06700,2025-02-11 18:00:00,CH01,CMP001
T027159,C06700,2025-02-28 16:00:00,CH01,CMP001
T027160,C06700,2025-03-03 00:00:00,CH01,CMP002
T027161,C06700,2025-03-06 10:00:00,CH02,CMP003
T027162,C06700,2025-03-06 23:00:00,CH02,CMP004
T027163,C06700,2025-04-07 15:00:00,CH04,
T027164,C06700,2025-04-09 21:00:00,CH01,CMP001
T027165,C06700,2025-04-13 06:00:00,CH01,CMP002
T027166,C06700,2025-04-16 08:00:00,CH01,CMP002
T027167,C06701,2025-02-24 00:00:00,CH01,CMP001
T027168,C06701,2025-02-26 02:00:00,CH01,CMP002
T027169,C06701,2025-02-26 04:00:00,CH01,CMP002
T027170,C06702,2025-10-01 05:00:00,CH01,CMP001
T027171,C06703,2025-10-16 20:00:00,CH02,CMP003
T027172,C06703,2025-10-16 22:00:00,CH02,CMP003
T027173,C06703,2025-10-28 23:00:00,CH01,CMP001
T027174,C06704,2025-10-08 08:00:00,CH01,CMP001
T027175,C06704,2025-10-09 22:00:00,CH02,CMP003
T027176,C06705,2025-02-14 00:00:00,CH01,CMP001
T027177,C06705,2025-02-14 02:00:00,CH01,CMP001
T027178,C06705,2025-02-19 06:00:00,CH01,CMP002
T027179,C06707,2025-05-16 02:00:00,CH01,CMP002
T027180,C06707,2025-05-16 09:00:00,CH01,CMP001
T027181,C06707,2025-05-17 16:00:00,CH05,
T027182,C06707,2025-05-18 07:00:00,CH01,CMP002
T027183,C06707,2025-05-21 02:00:00,CH04,
T027184,C06708,2025-04-07 06:00:00,CH04,
T027185,C06708,2025-04-09 10:00:00,CH02,CMP003
T027186,C06710,2025-05-24 22:00:00,CH02,CMP004
T027187,C06710,2025-06-02 08:00:00,CH01,CMP001
T027188,C06710,2025-06-03 09:00:00,CH01,CMP001
T027189,C06710,2025-06-06 07:00:00,CH05,
T027190,C06710,2025-06-14 04:00:00,CH02,CMP008
T027191,C06710,2025-07-05 02:00:00,CH02,CMP004
T027192,C06710,2025-07-24 07:00:00,CH03,CMP005
T027193,C06710,2025-07-26 21:00:00,CH02,CMP003
T027194,C06710,2025-09-04 08:00:00,CH02,CMP003
T027195,C06710,2025-09-12 01:00:00,CH01,CMP001
T027196,C06710,2025-09-12 22:00:00,CH02,CMP004
T027197,C06710,2025-09-14 23:00:00,CH01,CMP002
T027198,C06710,2025-09-15 09:00:00,CH02,CMP004
T027199,C06710,2025-10-17 19:00:00,CH01,CMP002
T027200,C06710,2025-10-18 21:00:00,CH02,CMP004
T027201,C06710,2025-10-20 13:00:00,CH05,
T027202,C06710,2025-10-20 20:00:00,CH05,
T027203,C06711,2025-08-27 14:00:00,CH01,CMP002
T027204,C06711,2025-08-29 01:00:00,CH05,
T027205,C06711,2025-09-18 14:00:00,CH01,CMP002
T027206,C06711,2025-10-01 15:00:00,CH02,CMP003
T027207,C06713,2025-05-26 21:00:00,CH02,CMP004
T027208,C06713,2025-05-27 02:00:00,CH01,CMP002
T027209,C06713,2025-05-28 03:00:00,CH05,
T027210,C06713,2025-05-28 13:00:00,CH04,
T027211,C06713,2025-05-28 15:00:00,CH02,CMP003
T027212,C06714,2025-04-26 21:00:00,CH02,CMP004
T027213,C06714,2025-05-06 03:00:00,CH02,CMP004
T027214,C06714,2025-05-20 12:00:00,CH03,CMP005
T027215,C06714,2025-05-27 06:00:00,CH05,
T027216,C06714,2025-05-28 21:00:00,CH05,
T027217,C06714,2025-05-31 05:00:00,CH02,CMP003
T027218,C06715,2025-02-03 20:00:00,CH02,CMP004
T027219,C06715,2025-02-05 11:00:00,CH05,
T027220,C06715,2025-02-07 14:00:00,CH01,CMP002
T027221,C06716,2025-03-14 05:00:00,CH02,CMP004
T027222,C06716,2025-04-05 19:00:00,CH02,CMP004
T027223,C06716,2025-05-11 01:00:00,CH01,CMP002
T027224,C06716,2025-05-11 04:00:00,CH05,
T027225,C06716,2025-05-11 07:00:00,CH05,
T027226,C06716,2025-05-18 23:00:00,CH02,CMP004
T027227,C06717,2025-02-01 13:00:00,CH01,CMP001
T027228,C06718,2025-05-09 17:00:00,CH03,CMP005
T027229,C06718,2025-05-12 10:00:00,CH01,CMP002
T027230,C06718,2025-05-13 13:00:00,CH04,
T027231,C06718,2025-05-14 02:00:00,CH01,CMP002
T027232,C06718,2025-05-14 04:00:00,CH02,CMP004
T027233,C06718,2025-05-20 08:00:00,CH01,CMP002
T027234,C06718,2025-05-22 15:00:00,CH01,CMP001
T027235,C06718,2025-06-10 09:00:00,CH01,CMP001
T027236,C06718,2025-06-17 09:00:00,CH04,
T027237,C06718,2025-08-21 22:00:00,CH05,
T027238,C06718,2025-08-28 03:00:00,CH02,CMP003
T027239,C06718,2025-08-29 23:00:00,CH01,CMP001
T027240,C06719,2025-10-29 10:00:00,CH01,CMP001
T027241,C06719,2025-11-14 15:00:00,CH01,CMP001
T027242,C06720,2025-02-25 16:00:00,CH04,
T027243,C06720,2025-03-09 03:00:00,CH01,CMP002
T027244,C06720,2025-03-18 20:00:00,CH01,CMP001
T027245,C06720,2025-03-20 13:00:00,CH03,CMP005
T027246,C06720,2025-04-09 10:00:00,CH02,CMP004
T027247,C06720,2025-04-12 10:00:00,CH01,CMP002
T027248,C06720,2025-05-01 08:00:00,CH02,CMP004
T027249,C06720,2025-05-08 13:00:00,CH02,CMP003
T027250,C06720,2025-05-13 19:00:00,CH05,
T027251,C06720,2025-06-04 03:00:00,CH01,CMP001
T027252,C06720,2025-08-23 01:00:00,CH03,CMP005
T027253,C06720,2025-09-05 00:00:00,CH05,
T027254,C06721,2025-01-30 07:00:00,CH02,CMP004
T027255,C06721,2025-02-10 12:00:00,CH01,CMP002
T027256,C06721,2025-02-14 02:00:00,CH01,CMP002
T027257,C06721,2025-02-15 00:00:00,CH02,CMP004
T027258,C06721,2025-02-17 18:00:00,CH02,CMP003
T027259,C06722,2025-11-27 21:00:00,CH01,CMP002
T027260,C06722,2025-11-28 22:00:00,CH02,CMP003
T027261,C06722,2025-12-01 12:00:00,CH05,
T027262,C06722,2025-12-03 11:00:00,CH04,
T027263,C06722,2025-12-03 14:00:00,CH03,CMP005
T027264,C06723,2025-09-07 17:00:00,CH03,CMP005
T027265,C06723,2025-09-09 01:00:00,CH02,CMP004
T027266,C06723,2025-09-11 01:00:00,CH02,CMP004
T027267,C06723,2025-09-12 02:00:00,CH02,CMP004
T027268,C06723,2025-09-13 18:00:00,CH02,CMP004
T027269,C06724,2025-02-16 07:00:00,CH02,CMP004
T027270,C06724,2025-02-17 08:00:00,CH01,CMP002
T027271,C06724,2025-02-19 11:00:00,CH01,CMP002
T027272,C06725,2025-03-21 04:00:00,CH05,
T027273,C06725,2025-03-23 01:00:00,CH05,
T027274,C06725,2025-04-04 13:00:00,CH02,CMP003
T027275,C06725,2025-04-05 13:00:00,CH04,
T027276,C06725,2025-04-14 00:00:00,CH04,
T027277,C06725,2025-04-16 07:00:00,CH01,CMP002
T027278,C06726,2025-05-06 08:00:00,CH03,CMP005
T027279,C06726,2025-05-18 09:00:00,CH02,CMP004
T027280,C06726,2025-05-24 05:00:00,CH02,CMP003
T027281,C06726,2025-05-27 02:00:00,CH02,CMP003
T027282,C06726,2025-06-24 06:00:00,CH01,CMP002
T027283,C06726,2025-07-01 18:00:00,CH01,CMP001
T027284,C06727,2025-06-14 04:00:00,CH02,CMP004
T027285,C06727,2025-06-24 02:00:00,CH05,
T027286,C06728,2025-10-29 12:00:00,CH04,
T027287,C06729,2025-03-17 20:00:00,CH02,CMP004
T027288,C06729,2025-03-30 02:00:00,CH01,CMP001
T027289,C06729,2025-03-31 21:00:00,CH04,
T027290,C06730,2025-08-16 20:00:00,CH02,CMP003
T027291,C06730,2025-08-17 20:00:00,CH01,CMP001
T027292,C06730,2025-08-19 08:00:00,CH01,CMP001
T027293,C06731,2025-04-18 08:00:00,CH02,CMP004
T027294,C06731,2025-04-25 18:00:00,CH01,CMP002
T027295,C06731,2025-04-26 03:00:00,CH05,
T027296,C06731,2025-04-27 10:00:00,CH02,CMP004
T027297,C06731,2025-04-28 15:00:00,CH01,CMP002
T027298,C06731,2025-04-29 04:00:00,CH02,CMP004
T027299,C06731,2025-05-20 21:00:00,CH01,CMP002
T027300,C06731,2025-06-11 01:00:00,CH01,CMP001
T027301,C06731,2025-07-11 14:00:00,CH01,CMP002
T027302,C06732,2025-11-25 08:00:00,CH02,CMP003
T027303,C06732,2025-12-07 15:00:00,CH01,CMP001
T027304,C06732,2025-12-14 19:00:00,CH03,CMP005
T027305,C06732,2025-12-15 04:00:00,CH01,CMP002
T027306,C06733,2025-08-26 18:00:00,CH01,CMP001
T027307,C06733,2025-08-29 10:00:00,CH01,CMP001
T027308,C06733,2025-08-29 21:00:00,CH01,CMP001
T027309,C06735,2025-11-19 17:00:00,CH03,CMP005
T027310,C06736,2025-11-21 04:00:00,CH05,
T027311,C06736,2025-11-23 07:00:00,CH01,CMP002
T027312,C06736,2025-11-28 20:00:00,CH04,
T027313,C06737,2025-10-01 20:00:00,CH01,CMP001
T027314,C06737,2025-10-14 08:00:00,CH04,
T027315,C06737,2025-10-19 12:00:00,CH01,CMP001
T027316,C06737,2025-10-20 12:00:00,CH02,CMP003
T027317,C06737,2025-10-23 23:00:00,CH05,
T027318,C06737,2025-10-27 08:00:00,CH05,
T027319,C06738,2025-06-18 10:00:00,CH02,CMP004
T027320,C06738,2025-06-27 09:00:00,CH01,CMP002
T027321,C06739,2025-06-08 09:00:00,CH02,CMP004
T027322,C06739,2025-06-17 05:00:00,CH01,CMP001
T027323,C06739,2025-06-28 04:00:00,CH01,CMP001
T027324,C06739,2025-07-06 22:00:00,CH04,
T027325,C06739,2025-08-08 19:00:00,CH01,CMP002
T027326,C06739,2025-08-13 01:00:00,CH02,CMP003
T027327,C06739,2025-09-08 12:00:00,CH01,CMP001
T027328,C06739,2025-09-26 05:00:00,CH04,
T027329,C06740,2025-10-06 00:00:00,CH02,CMP003
